Linux 6.5.0-44-generic (npc2408016) 	06/24/2025 	_x86_64_	(22 CPU)

09:39:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:39:40 AM  1000     20620    3.00    2.00    0.00    0.00    5.00    15  talker
09:39:41 AM  1000     20620    3.00    0.00    0.00    0.00    3.00    15  talker
09:39:42 AM  1000     20620    3.00    1.00    0.00    0.00    4.00    15  talker
09:39:43 AM  1000     20620    3.00    1.00    0.00    0.00    4.00    15  talker
09:39:44 AM  1000     20620    1.00    3.00    0.00    0.00    4.00    15  talker
09:39:45 AM  1000     20620    4.00    0.00    0.00    0.00    4.00    10  talker
09:39:46 AM  1000     20620    2.00    2.00    0.00    0.00    4.00     3  talker
09:39:47 AM  1000     20620    4.00    1.00    0.00    0.00    5.00    14  talker
09:39:48 AM  1000     20620    3.00    1.00    0.00    0.00    4.00     3  talker
09:39:49 AM  1000     20620    3.00    2.00    0.00    0.00    5.00    12  talker
09:39:50 AM  1000     20620    3.00    1.00    0.00    0.00    4.00    18  talker
09:39:51 AM  1000     20620    4.00    0.00    0.00    0.00    4.00     1  talker
09:39:52 AM  1000     20620    3.00    2.00    0.00    0.00    5.00     9  talker
09:39:53 AM  1000     20620    4.00    0.00    0.00    0.00    4.00     9  talker
09:39:54 AM  1000     20620    4.00    1.00    0.00    0.00    5.00     9  talker
09:39:55 AM  1000     20620    3.00    1.00    0.00    0.00    4.00     9  talker
09:39:56 AM  1000     20620    3.00    0.00    0.00    0.00    3.00     9  talker
09:39:57 AM  1000     20620    4.00    1.00    0.00    0.00    5.00     4  talker
09:39:58 AM  1000     20620    4.00    1.00    0.00    0.00    5.00     4  talker
09:39:59 AM  1000     20620    2.00    2.00    0.00    0.00    4.00     4  talker
09:40:00 AM  1000     20620    3.00    2.00    0.00    0.00    5.00     4  talker
09:40:01 AM  1000     20620    4.00    0.00    0.00    0.00    4.00    19  talker
09:40:02 AM  1000     20620    3.00    2.00    0.00    0.00    5.00    19  talker
09:40:03 AM  1000     20620    4.00    2.00    0.00    0.00    6.00    19  talker
09:40:04 AM  1000     20620    3.00    0.00    0.00    0.00    3.00     0  talker
09:40:05 AM  1000     20620    4.00    1.00    0.00    0.00    5.00    19  talker
09:40:06 AM  1000     20620    2.00    2.00    0.00    0.00    4.00     0  talker
09:40:07 AM  1000     20620    2.00    2.00    0.00    0.00    4.00     0  talker
09:40:08 AM  1000     20620    2.00    2.00    0.00    0.00    4.00    17  talker
09:40:09 AM  1000     20620    3.00    0.00    0.00    0.00    3.00    14  talker
09:40:10 AM  1000     20620    3.00    1.00    0.00    0.00    4.00    18  talker
09:40:11 AM  1000     20620    1.00    3.00    0.00    0.00    4.00     6  talker
09:40:12 AM  1000     20620    2.00    2.00    0.00    0.00    4.00    13  talker
09:40:13 AM  1000     20620    3.00    0.00    0.00    0.00    3.00     2  talker
09:40:14 AM  1000     20620    3.00    1.00    0.00    0.00    4.00     2  talker
09:40:15 AM  1000     20620    3.00    1.00    0.00    0.00    4.00     2  talker
09:40:16 AM  1000     20620    2.00    1.00    0.00    0.00    3.00     2  talker
09:40:17 AM  1000     20620    3.00    1.00    0.00    0.00    4.00     2  talker
09:40:18 AM  1000     20620    3.00    1.00    0.00    0.00    4.00     8  talker
09:40:19 AM  1000     20620    3.00    1.00    0.00    0.00    4.00    14  talker
09:40:20 AM  1000     20620    3.00    1.00    0.00    0.00    4.00     8  talker
09:40:21 AM  1000     20620    3.00    2.00    0.00    0.00    5.00    16  talker
09:40:22 AM  1000     20620    3.00    0.00    0.00    0.00    3.00     8  talker
09:40:23 AM  1000     20620    3.00    1.00    0.00    0.00    4.00     8  talker
09:40:24 AM  1000     20620    2.00    1.00    0.00    0.00    3.00    14  talker
09:40:25 AM  1000     20620    3.00    1.00    0.00    0.00    4.00    15  talker
09:40:26 AM  1000     20620    2.00    1.00    0.00    0.00    3.00    15  talker
09:40:27 AM  1000     20620    3.00    2.00    0.00    0.00    5.00    18  talker
09:40:28 AM  1000     20620    1.00    2.00    0.00    0.00    3.00     0  talker
09:40:29 AM  1000     20620    2.00    2.00    0.00    0.00    4.00     0  talker
09:40:30 AM  1000     20620    2.00    1.00    0.00    0.00    3.00     1  talker
09:40:31 AM  1000     20620    3.00    0.00    0.00    0.00    3.00     9  talker
09:40:32 AM  1000     20620    2.00    2.00    0.00    0.00    4.00     9  talker
09:40:33 AM  1000     20620    2.00    2.00    0.00    0.00    4.00     9  talker
09:40:34 AM  1000     20620    3.00    0.00    0.00    0.00    3.00     9  talker
09:40:35 AM  1000     20620    2.00    2.00    0.00    0.00    4.00     9  talker
09:40:36 AM  1000     20620    3.00    0.00    0.00    0.00    3.00     9  talker
09:40:37 AM  1000     20620    2.00    1.00    0.00    0.00    3.00     9  talker
09:40:38 AM  1000     20620    3.00    1.00    0.00    0.00    4.00     9  talker
09:40:39 AM  1000     20620    3.00    1.00    0.00    0.00    4.00     9  talker
Average:     1000     20620    2.82    1.17    0.00    0.00    3.98     -  talker
