Linux 6.5.0-44-generic (npc2408016) 	06/17/2025 	_x86_64_	(22 CPU)

10:31:17 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:18 AM  1000     20699    4.00    2.00    0.00    0.00    6.00     4  talker
10:31:18 AM  1000     20701    4.00    1.00    0.00    0.00    5.00     6  talker
10:31:18 AM  1000     20703    3.00    2.00    0.00    0.00    5.00    18  talker
10:31:18 AM  1000     20705    1.00    4.00    0.00    0.00    5.00     5  talker
10:31:18 AM  1000     20707    3.00    3.00    0.00    0.00    6.00     4  talker
10:31:18 AM  1000     20709    3.00    3.00    0.00    0.00    6.00     8  talker
10:31:18 AM  1000     20711    4.00    3.00    0.00    0.00    7.00     5  talker
10:31:18 AM  1000     20713    5.00    2.00    0.00    0.00    7.00    18  talker
10:31:18 AM  1000     20715    3.00    2.00    0.00    0.00    5.00    13  talker
10:31:18 AM  1000     20717    0.00    6.00    0.00    0.00    6.00    14  talker

10:31:18 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:19 AM  1000     20699    0.00    6.00    0.00    0.00    6.00     4  talker
10:31:19 AM  1000     20701    5.00    1.00    0.00    0.00    6.00     5  talker
10:31:19 AM  1000     20703    4.00    2.00    0.00    0.00    6.00    14  talker
10:31:19 AM  1000     20705    3.00    2.00    0.00    0.00    5.00     5  talker
10:31:19 AM  1000     20707    0.00    6.00    0.00    0.00    6.00     4  talker
10:31:19 AM  1000     20709    1.00    5.00    0.00    0.00    6.00     0  talker
10:31:19 AM  1000     20711    0.00    7.00    0.00    0.00    7.00    15  talker
10:31:19 AM  1000     20713    3.00    2.00    0.00    0.00    5.00    11  talker
10:31:19 AM  1000     20715    0.00    6.00    0.00    0.00    6.00    13  talker
10:31:19 AM  1000     20717    3.00    4.00    0.00    0.00    7.00    15  talker

10:31:19 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:20 AM  1000     20699    3.00    2.00    0.00    0.00    5.00     8  talker
10:31:20 AM  1000     20701    4.00    2.00    0.00    0.00    6.00    14  talker
10:31:20 AM  1000     20703    3.00    3.00    0.00    0.00    6.00    14  talker
10:31:20 AM  1000     20705    4.00    1.00    0.00    0.00    5.00    15  talker
10:31:20 AM  1000     20707    1.00    4.00    0.00    0.00    5.00     8  talker
10:31:20 AM  1000     20709    2.00    4.00    0.00    0.00    6.00     8  talker
10:31:20 AM  1000     20711    6.00    2.00    0.00    0.00    8.00    11  talker
10:31:20 AM  1000     20713    4.00    2.00    0.00    0.00    6.00    12  talker
10:31:20 AM  1000     20715    0.00    5.00    0.00    0.00    5.00    13  talker
10:31:20 AM  1000     20717    1.00    6.00    0.00    0.00    7.00     6  talker

10:31:20 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:21 AM  1000     20699    1.00    5.00    0.00    0.00    6.00     7  talker
10:31:21 AM  1000     20701    6.00    0.00    0.00    0.00    6.00    10  talker
10:31:21 AM  1000     20703    2.00    3.00    0.00    0.00    5.00     4  talker
10:31:21 AM  1000     20705    5.00    0.00    0.00    0.00    5.00    10  talker
10:31:21 AM  1000     20707    3.00    2.00    0.00    0.00    5.00     9  talker
10:31:21 AM  1000     20709    0.00    6.00    0.00    0.00    6.00     1  talker
10:31:21 AM  1000     20711    2.00    5.00    0.00    0.00    7.00    11  talker
