Linux 6.5.0-44-generic (npc2408016) 	06/13/2025 	_x86_64_	(22 CPU)

10:45:34 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:45:35 AM  1000     21025   20.00   44.00    0.00    0.00   64.00    19  listener
10:45:36 AM  1000     21025   17.00   45.00    0.00    0.00   62.00    19  listener
10:45:37 AM  1000     21025   22.00   44.00    0.00    0.00   66.00    19  listener
10:45:38 AM  1000     21025   21.00   43.00    0.00    0.00   64.00    19  listener
10:45:39 AM  1000     21025   20.00   44.00    0.00    0.00   64.00    13  listener
10:45:40 AM  1000     21025   15.00   48.00    0.00    0.00   63.00    13  listener
10:45:41 AM  1000     21025   18.00   46.00    0.00    0.00   64.00    13  listener
10:45:42 AM  1000     21025   18.00   44.00    0.00    0.00   62.00    15  listener
10:45:43 AM  1000     21025   17.00   47.00    0.00    0.00   64.00    15  listener
10:45:44 AM  1000     21025   18.00   46.00    0.00    0.00   64.00    15  listener
10:45:45 AM  1000     21025   21.00   44.00    0.00    0.00   65.00    15  listener
10:45:46 AM  1000     21025   21.00   42.00    0.00    0.00   63.00    14  listener
10:45:47 AM  1000     21025   22.00   43.00    0.00    0.00   65.00    14  listener
10:45:48 AM  1000     21025   22.00   41.00    0.00    0.00   63.00    14  listener
10:45:49 AM  1000     21025   15.00   49.00    0.00    0.00   64.00    14  listener
10:45:50 AM  1000     21025   22.00   44.00    0.00    0.00   66.00    18  listener
10:45:51 AM  1000     21025   19.00   45.00    0.00    0.00   64.00     1  listener
10:45:52 AM  1000     21025   19.00   46.00    0.00    0.00   65.00     1  listener
10:45:53 AM  1000     21025   21.00   44.00    0.00    0.00   65.00    19  listener
10:45:54 AM  1000     21025   18.00   45.00    0.00    0.00   63.00    19  listener
10:45:55 AM  1000     21025   22.00   43.00    0.00    0.00   65.00     3  listener
10:45:56 AM  1000     21025   18.00   48.00    0.00    0.00   66.00    19  listener
10:45:57 AM  1000     21025   18.00   46.00    0.00    0.00   64.00     3  listener
10:45:58 AM  1000     21025   16.00   47.00    0.00    0.00   63.00    19  listener
10:45:59 AM  1000     21025   23.00   41.00    0.00    0.00   64.00     6  listener
10:46:00 AM  1000     21025   18.00   47.00    0.00    0.00   65.00     6  listener
10:46:01 AM  1000     21025   15.00   49.00    0.00    0.00   64.00     6  listener
10:46:02 AM  1000     21025   18.00   46.00    0.00    0.00   64.00     6  listener
10:46:03 AM  1000     21025   14.00   51.00    0.00    0.00   65.00    19  listener
10:46:04 AM  1000     21025   16.00   47.00    0.00    0.00   63.00     6  listener
10:46:05 AM  1000     21025   19.00   45.00    0.00    0.00   64.00    19  listener
10:46:06 AM  1000     21025   14.00   49.00    0.00    0.00   63.00    19  listener
10:46:07 AM  1000     21025   19.00   45.00    0.00    0.00   64.00    19  listener
10:46:08 AM  1000     21025   19.00   45.00    0.00    0.00   64.00     6  listener
10:46:09 AM  1000     21025   21.00   41.00    0.00    0.00   62.00    19  listener
10:46:10 AM  1000     21025   15.00   49.00    0.00    0.00   64.00     0  listener
10:46:11 AM  1000     21025   11.00   52.00    0.00    0.00   63.00     0  listener
10:46:12 AM  1000     21025   17.00   47.00    0.00    0.00   64.00    12  listener
10:46:13 AM  1000     21025   16.00   48.00    0.00    0.00   64.00    19  listener
10:46:14 AM  1000     21025   17.00   48.00    0.00    0.00   65.00    12  listener
10:46:15 AM  1000     21025   19.00   45.00    0.00    0.00   64.00    12  listener
10:46:16 AM  1000     21025   17.00   48.00    0.00    0.00   65.00     0  listener
10:46:17 AM  1000     21025   20.00   44.00    0.00    0.00   64.00    12  listener
10:46:18 AM  1000     21025   16.00   47.00    0.00    0.00   63.00    12  listener
10:46:19 AM  1000     21025   20.00   45.00    0.00    0.00   65.00    12  listener
10:46:20 AM  1000     21025   18.00   46.00    0.00    0.00   64.00    12  listener
10:46:21 AM  1000     21025   18.00   46.00    0.00    0.00   64.00    12  listener
10:46:22 AM  1000     21025   17.00   47.00    0.00    0.00   64.00    13  listener
10:46:23 AM  1000     21025   22.00   42.00    0.00    0.00   64.00    13  listener
10:46:24 AM  1000     21025   19.00   45.00    0.00    0.00   64.00    13  listener
10:46:25 AM  1000     21025   20.00   44.00    0.00    0.00   64.00    12  listener
10:46:26 AM  1000     21025   17.00   45.00    0.00    0.00   62.00    13  listener
10:46:27 AM  1000     21025   18.00   48.00    0.00    0.00   66.00    17  listener
10:46:28 AM  1000     21025   19.00   45.00    0.00    0.00   64.00    13  listener
10:46:29 AM  1000     21025   13.00   51.00    0.00    0.00   64.00    19  listener
10:46:30 AM  1000     21025   23.00   43.00    0.00    0.00   66.00    19  listener
10:46:31 AM  1000     21025   25.00   40.00    0.00    0.00   65.00    19  listener
10:46:32 AM  1000     21025   21.00   44.00    0.00    0.00   65.00    19  listener
10:46:33 AM  1000     21025   21.00   45.00    0.00    0.00   66.00    13  listener
10:46:34 AM  1000     21025   18.00   47.00    0.00    0.00   65.00    19  listener
Average:     1000     21025   18.55   45.58    0.00    0.00   64.13     -  listener
