Linux 6.5.0-44-generic (npc2408016) 	06/13/2025 	_x86_64_	(22 CPU)

09:31:15 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:31:16 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:17 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:18 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:19 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:20 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:21 AM  1000     13669    0.00   17.00    0.00    0.00   17.00     9  listener
09:31:22 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:23 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:24 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:25 AM  1000     13669    0.00   20.00    0.00    0.00   20.00     9  listener
09:31:26 AM  1000     13669    0.00   20.00    0.00    0.00   20.00     9  listener
09:31:27 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:28 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:29 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:30 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:31 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:32 AM  1000     13669    0.00   20.00    0.00    0.00   20.00     9  listener
09:31:33 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:34 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:35 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:36 AM  1000     13669    0.00   20.00    0.00    0.00   20.00     9  listener
09:31:37 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:38 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:39 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:40 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:41 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:42 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:43 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:44 AM  1000     13669    0.00   21.00    0.00    0.00   21.00     9  listener
09:31:45 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:46 AM  1000     13669    0.00   17.00    0.00    0.00   17.00     9  listener
09:31:47 AM  1000     13669    0.00   19.00    0.00    0.00   19.00     9  listener
09:31:48 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:49 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:50 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:51 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:52 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:31:53 AM  1000     13669    0.00   18.00    0.00    0.00   18.00    11  listener
09:31:54 AM  1000     13669    0.00   17.00    0.00    0.00   17.00    11  listener
09:31:55 AM  1000     13669    0.00   18.00    0.00    0.00   18.00    11  listener
09:31:56 AM  1000     13669    0.00   17.00    0.00    0.00   17.00    11  listener
09:31:57 AM  1000     13669    0.00   18.00    0.00    0.00   18.00    11  listener
09:31:58 AM  1000     13669    0.00   17.00    0.00    0.00   17.00    11  listener
09:31:59 AM  1000     13669    0.00   18.00    0.00    0.00   18.00    11  listener
09:32:00 AM  1000     13669    0.00   17.00    0.00    0.00   17.00    11  listener
09:32:01 AM  1000     13669    0.00   19.00    0.00    0.00   19.00    11  listener
09:32:02 AM  1000     13669    0.00   19.00    0.00    0.00   19.00    11  listener
09:32:03 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:32:04 AM  1000     13669    0.00   18.00    0.00    0.00   18.00     9  listener
09:32:05 AM  1000     13669    0.00   16.00    0.00    0.00   16.00     9  listener
09:32:06 AM  1000     13669    7.00   12.00    0.00    0.00   19.00     9  listener
09:32:07 AM  1000     13669    3.00   13.00    0.00    0.00   16.00     9  listener
09:32:08 AM  1000     13669    3.00   16.00    0.00    0.00   19.00    11  listener
09:32:09 AM  1000     13669    5.00   13.00    0.00    0.00   18.00    11  listener
09:32:10 AM  1000     13669    6.00   11.00    0.00    0.00   17.00    11  listener
09:32:11 AM  1000     13669    4.00   15.00    0.00    0.00   19.00    11  listener
09:32:12 AM  1000     13669    6.00   11.00    0.00    0.00   17.00    11  listener
09:32:13 AM  1000     13669    2.00   16.00    0.00    0.00   18.00    11  listener
09:32:14 AM  1000     13669    2.00   15.00    0.00    0.00   17.00    11  listener
09:32:15 AM  1000     13669    4.00   15.00    0.00    0.00   19.00    11  listener
Average:     1000     13669    0.70   17.60    0.00    0.00   18.30     -  listener
