Linux 6.5.0-44-generic (npc2408016) 	06/13/2025 	_x86_64_	(22 CPU)

09:53:50 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:53:51 AM  1000     16207    9.00   23.00    0.00    0.00   32.00    13  listener
09:53:52 AM  1000     16207    6.00   30.00    0.00    0.00   36.00    13  listener
09:53:53 AM  1000     16207    7.00   27.00    0.00    0.00   34.00    13  listener
09:53:54 AM  1000     16207    5.00   28.00    0.00    0.00   33.00    13  listener
09:53:55 AM  1000     16207    6.00   26.00    0.00    0.00   32.00    13  listener
09:53:56 AM  1000     16207    8.00   26.00    0.00    0.00   34.00    13  listener
09:53:57 AM  1000     16207    4.00   29.00    0.00    0.00   33.00    13  listener
09:53:58 AM  1000     16207    5.00   30.00    0.00    0.00   35.00    13  listener
09:53:59 AM  1000     16207    9.00   25.00    0.00    0.00   34.00    13  listener
09:54:00 AM  1000     16207    7.00   27.00    0.00    0.00   34.00    13  listener
09:54:01 AM  1000     16207    8.00   27.00    0.00    0.00   35.00     0  listener
09:54:02 AM  1000     16207    8.00   26.00    0.00    0.00   34.00     0  listener
09:54:03 AM  1000     16207    4.00   29.00    0.00    0.00   33.00     0  listener
09:54:04 AM  1000     16207    2.00   31.00    0.00    0.00   33.00     0  listener
09:54:05 AM  1000     16207   10.00   23.00    0.00    0.00   33.00     0  listener
09:54:06 AM  1000     16207   12.00   23.00    0.00    0.00   35.00    13  listener
09:54:07 AM  1000     16207    5.00   28.00    0.00    0.00   33.00     2  listener
09:54:08 AM  1000     16207    7.00   27.00    0.00    0.00   34.00    13  listener
09:54:09 AM  1000     16207   12.00   22.00    0.00    0.00   34.00    13  listener
09:54:10 AM  1000     16207    3.00   31.00    0.00    0.00   34.00    13  listener
09:54:11 AM  1000     16207    7.00   24.00    0.00    0.00   31.00    17  listener
09:54:12 AM  1000     16207    8.00   27.00    0.00    0.00   35.00    17  listener
09:54:13 AM  1000     16207    6.00   26.00    0.00    0.00   32.00    17  listener
09:54:14 AM  1000     16207   10.00   22.00    0.00    0.00   32.00     3  listener
09:54:15 AM  1000     16207    5.00   29.00    0.00    0.00   34.00     3  listener
09:54:16 AM  1000     16207    4.00   29.00    0.00    0.00   33.00    17  listener
09:54:17 AM  1000     16207    8.00   26.00    0.00    0.00   34.00    17  listener
09:54:18 AM  1000     16207    8.00   24.00    0.00    0.00   32.00    17  listener
09:54:19 AM  1000     16207    9.00   25.00    0.00    0.00   34.00    17  listener
09:54:20 AM  1000     16207    4.00   30.00    0.00    0.00   34.00    19  listener
09:54:21 AM  1000     16207    5.00   29.00    0.00    0.00   34.00    19  listener
09:54:22 AM  1000     16207    8.00   24.00    0.00    0.00   32.00    19  listener
09:54:23 AM  1000     16207    6.00   27.00    0.00    0.00   33.00    19  listener
09:54:24 AM  1000     16207    9.00   26.00    0.00    0.00   35.00    19  listener
09:54:25 AM  1000     16207    5.00   28.00    0.00    0.00   33.00    19  listener
09:54:26 AM  1000     16207    9.00   24.00    0.00    0.00   33.00    19  listener
09:54:27 AM  1000     16207    8.00   26.00    0.00    0.00   34.00    19  listener
09:54:28 AM  1000     16207    9.00   24.00    0.00    0.00   33.00    19  listener
09:54:29 AM  1000     16207    9.00   25.00    0.00    0.00   34.00     6  listener
09:54:30 AM  1000     16207    8.00   27.00    0.00    0.00   35.00     6  listener
09:54:31 AM  1000     16207    7.00   26.00    0.00    0.00   33.00     6  listener
09:54:32 AM  1000     16207    9.00   25.00    0.00    0.00   34.00     6  listener
09:54:33 AM  1000     16207    6.00   27.00    0.00    0.00   33.00     5  listener
09:54:34 AM  1000     16207   13.00   23.00    0.00    0.00   36.00     5  listener
09:54:35 AM  1000     16207   10.00   24.00    0.00    0.00   34.00    10  listener
09:54:36 AM  1000     16207    5.00   29.00    0.00    0.00   34.00     6  listener
09:54:37 AM  1000     16207    5.00   29.00    0.00    0.00   34.00     6  listener
09:54:38 AM  1000     16207    7.00   25.00    0.00    0.00   32.00     6  listener
09:54:39 AM  1000     16207    7.00   29.00    0.00    0.00   36.00     6  listener
09:54:40 AM  1000     16207    6.00   29.00    0.00    0.00   35.00     6  listener
09:54:41 AM  1000     16207    9.00   25.00    0.00    0.00   34.00    10  listener
09:54:42 AM  1000     16207    9.00   27.00    0.00    0.00   36.00    10  listener
09:54:43 AM  1000     16207    9.00   26.00    0.00    0.00   35.00    10  listener
09:54:44 AM  1000     16207   12.00   24.00    0.00    0.00   36.00     6  listener
09:54:45 AM  1000     16207   11.00   22.00    0.00    0.00   33.00    10  listener
09:54:46 AM  1000     16207    8.00   28.00    0.00    0.00   36.00     6  listener
09:54:47 AM  1000     16207   12.00   22.00    0.00    0.00   34.00     6  listener
09:54:48 AM  1000     16207    5.00   27.00    0.00    0.00   32.00     6  listener
09:54:49 AM  1000     16207   11.00   23.00    0.00    0.00   34.00     6  listener
09:54:50 AM  1000     16207    6.00   29.00    0.00    0.00   35.00     6  listener
Average:     1000     16207    7.48   26.32    0.00    0.00   33.80     -  listener
