Linux 6.5.0-44-generic (npc2408016) 	06/24/2025 	_x86_64_	(22 CPU)

09:46:42 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:46:43 AM  1000     21776    0.00    1.00    0.00    0.00    1.00     8  talker
09:46:44 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     8  talker
09:46:45 AM  1000     21776    1.00    0.00    0.00    0.00    1.00     8  talker
09:46:46 AM  1000     21776    1.00    0.00    0.00    0.00    1.00     8  talker
09:46:47 AM  1000     21776    0.00    1.00    0.00    0.00    1.00     8  talker
09:46:48 AM  1000     21776    1.00    0.00    0.00    0.00    1.00     3  talker
09:46:49 AM  1000     21776    1.00    2.00    0.00    0.00    3.00     3  talker
09:46:50 AM  1000     21776    0.00    0.00    0.00    0.00    0.00     8  talker
09:46:51 AM  1000     21776    0.00    1.00    0.00    0.00    1.00     8  talker
09:46:52 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     3  talker
09:46:53 AM  1000     21776    0.00    1.00    0.00    0.00    1.00     5  talker
09:46:54 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     5  talker
09:46:55 AM  1000     21776    0.00    1.00    0.00    0.00    1.00     5  talker
09:46:56 AM  1000     21776    0.00    1.00    0.00    0.00    1.00     5  talker
09:46:57 AM  1000     21776    1.00    0.00    0.00    0.00    1.00     5  talker
09:46:58 AM  1000     21776    1.00    0.00    0.00    0.00    1.00     5  talker
09:46:59 AM  1000     21776    1.00    0.00    0.00    0.00    1.00     5  talker
09:47:00 AM  1000     21776    0.00    1.00    0.00    0.00    1.00    19  talker
09:47:01 AM  1000     21776    0.00    0.00    0.00    0.00    0.00    19  talker
09:47:02 AM  1000     21776    1.00    1.00    0.00    0.00    2.00    19  talker
09:47:03 AM  1000     21776    0.00    1.00    0.00    0.00    1.00    19  talker
09:47:04 AM  1000     21776    1.00    0.00    0.00    0.00    1.00    19  talker
09:47:05 AM  1000     21776    0.00    1.00    0.00    0.00    1.00     1  talker
09:47:06 AM  1000     21776    1.00    1.00    0.00    0.00    2.00    19  talker
09:47:07 AM  1000     21776    1.00    1.00    0.00    0.00    2.00    19  talker
09:47:08 AM  1000     21776    1.00    1.00    0.00    0.00    2.00    19  talker
09:47:09 AM  1000     21776    1.00    0.00    0.00    0.00    1.00    19  talker
09:47:10 AM  1000     21776    0.00    2.00    0.00    0.00    2.00     1  talker
09:47:11 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     1  talker
09:47:12 AM  1000     21776    1.00    1.00    0.00    0.00    2.00    19  talker
09:47:13 AM  1000     21776    1.00    0.00    0.00    0.00    1.00     6  talker
09:47:14 AM  1000     21776    0.00    1.00    0.00    0.00    1.00     6  talker
09:47:15 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     1  talker
09:47:16 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     1  talker
09:47:17 AM  1000     21776    0.00    2.00    0.00    0.00    2.00     1  talker
09:47:18 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     1  talker
09:47:19 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     6  talker
09:47:20 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     6  talker
09:47:21 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     6  talker
09:47:22 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     6  talker
09:47:23 AM  1000     21776    1.00    0.00    0.00    0.00    1.00     1  talker
09:47:24 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     1  talker
09:47:25 AM  1000     21776    0.00    1.00    0.00    0.00    1.00     1  talker
09:47:26 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     1  talker
09:47:27 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     1  talker
09:47:28 AM  1000     21776    0.00    1.00    0.00    0.00    1.00     8  talker
09:47:29 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     6  talker
09:47:30 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     6  talker
09:47:31 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     8  talker
09:47:32 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     8  talker
09:47:33 AM  1000     21776    0.00    1.00    0.00    0.00    1.00     6  talker
09:47:34 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     8  talker
09:47:35 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     8  talker
09:47:36 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     8  talker
09:47:37 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     1  talker
09:47:38 AM  1000     21776    0.00    1.00    0.00    0.00    1.00     1  talker
09:47:39 AM  1000     21776    1.00    1.00    0.00    0.00    2.00     1  talker
09:47:40 AM  1000     21776    0.00    2.00    0.00    0.00    2.00     6  talker
09:47:41 AM  1000     21776    1.00    0.00    0.00    0.00    1.00     6  talker
09:47:42 AM  1000     21776    1.00    2.00    0.00    0.00    3.00     6  talker
Average:     1000     21776    0.68    0.87    0.00    0.00    1.55     -  talker
