Linux 6.5.0-44-generic (npc2408016) 	06/13/2025 	_x86_64_	(22 CPU)

10:34:32 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:34:33 AM  1000     19961   30.00   22.00    0.00    0.00   52.00     0  listener
10:34:34 AM  1000     19961   26.00   26.00    0.00    0.00   52.00     1  listener
10:34:35 AM  1000     19961   35.00   17.00    0.00    0.00   52.00     0  listener
10:34:36 AM  1000     19961   29.00   24.00    0.00    0.00   53.00     0  listener
10:34:37 AM  1000     19961   30.00   23.00    0.00    0.00   53.00     0  listener
10:34:38 AM  1000     19961   28.00   24.00    0.00    0.00   52.00     0  listener
10:34:39 AM  1000     19961   22.00   31.00    0.00    0.00   53.00     0  listener
10:34:40 AM  1000     19961   20.00   30.00    0.00    0.00   50.00     0  listener
10:34:41 AM  1000     19961   14.00   40.00    0.00    0.00   54.00    11  listener
10:34:42 AM  1000     19961   16.00   38.00    0.00    0.00   54.00    11  listener
10:34:43 AM  1000     19961   18.00   35.00    0.00    0.00   53.00    11  listener
10:34:44 AM  1000     19961   18.00   35.00    0.00    0.00   53.00    11  listener
10:34:45 AM  1000     19961   15.00   38.00    0.00    0.00   53.00    11  listener
10:34:46 AM  1000     19961    5.00   48.00    0.00    0.00   53.00    11  listener
10:34:47 AM  1000     19961    0.00   55.00    0.00    0.00   55.00    11  listener
10:34:48 AM  1000     19961   10.00   43.00    0.00    0.00   53.00     0  listener
10:34:49 AM  1000     19961   10.00   43.00    0.00    0.00   53.00    11  listener
10:34:50 AM  1000     19961    0.00   53.00    0.00    0.00   53.00     0  listener
10:34:51 AM  1000     19961    9.00   43.00    0.00    0.00   52.00     0  listener
10:34:52 AM  1000     19961    0.00   53.00    0.00    0.00   53.00    11  listener
10:34:53 AM  1000     19961    6.00   49.00    0.00    0.00   55.00     6  listener
10:34:54 AM  1000     19961    0.00   52.00    0.00    0.00   52.00     1  listener
10:34:55 AM  1000     19961    0.00   52.00    0.00    0.00   52.00     3  listener
10:34:56 AM  1000     19961   13.00   45.00    0.00    0.00   58.00     8  listener
10:34:57 AM  1000     19961   12.00   39.00    0.00    0.00   51.00     0  listener
10:34:58 AM  1000     19961   10.00   43.00    0.00    0.00   53.00     2  listener
10:34:59 AM  1000     19961    2.00   51.00    0.00    0.00   53.00     2  listener
10:35:00 AM  1000     19961    1.00   53.00    0.00    0.00   54.00    13  listener
10:35:01 AM  1000     19961   15.00   38.00    0.00    0.00   53.00     1  listener
10:35:02 AM  1000     19961    0.00   54.00    0.00    0.00   54.00     3  listener
10:35:03 AM  1000     19961    0.00   53.00    0.00    0.00   53.00    13  listener
10:35:04 AM  1000     19961    7.00   46.00    0.00    0.00   53.00     1  listener
10:35:05 AM  1000     19961    5.00   49.00    0.00    0.00   54.00     6  listener
10:35:06 AM  1000     19961   14.00   38.00    0.00    0.00   52.00    14  listener
10:35:07 AM  1000     19961   15.00   38.00    0.00    0.00   53.00     1  listener
10:35:08 AM  1000     19961   16.00   38.00    0.00    0.00   54.00    14  listener
10:35:09 AM  1000     19961   11.00   42.00    0.00    0.00   53.00    15  listener
10:35:10 AM  1000     19961    7.00   45.00    0.00    0.00   52.00     7  listener
10:35:11 AM  1000     19961    7.00   46.00    0.00    0.00   53.00     2  listener
10:35:12 AM  1000     19961    4.00   49.00    0.00    0.00   53.00     0  listener
10:35:13 AM  1000     19961    3.00   50.00    0.00    0.00   53.00     0  listener
10:35:14 AM  1000     19961    4.00   50.00    0.00    0.00   54.00    11  listener
10:35:15 AM  1000     19961    3.00   48.00    0.00    0.00   51.00     1  listener
10:35:16 AM  1000     19961    5.00   49.00    0.00    0.00   54.00     3  listener
10:35:17 AM  1000     19961    0.00   52.00    0.00    0.00   52.00     5  listener
10:35:18 AM  1000     19961    0.00   53.00    0.00    0.00   53.00     3  listener
10:35:19 AM  1000     19961    0.00   52.00    0.00    0.00   52.00     3  listener
10:35:20 AM  1000     19961    0.00   53.00    0.00    0.00   53.00     5  listener
10:35:21 AM  1000     19961    0.00   54.00    0.00    0.00   54.00     7  listener
10:35:22 AM  1000     19961    0.00   55.00    0.00    0.00   55.00     1  listener
10:35:23 AM  1000     19961    0.00   53.00    0.00    0.00   53.00     5  listener
10:35:24 AM  1000     19961    0.00   54.00    0.00    0.00   54.00     1  listener
10:35:25 AM  1000     19961    0.00   54.00    0.00    0.00   54.00     2  listener
10:35:26 AM  1000     19961    0.00   53.00    0.00    0.00   53.00     8  listener
10:35:27 AM  1000     19961    0.00   53.00    0.00    0.00   53.00     7  listener
10:35:28 AM  1000     19961    8.00   45.00    0.00    0.00   53.00    12  listener
10:35:29 AM  1000     19961   13.00   43.00    0.00    0.00   56.00     1  listener
10:35:30 AM  1000     19961   11.00   42.00    0.00    0.00   53.00    10  listener
10:35:31 AM  1000     19961    9.00   43.00    0.00    0.00   52.00     5  listener
10:35:32 AM  1000     19961   11.00   43.00    0.00    0.00   54.00     1  listener
Average:     1000     19961    9.12   44.00    0.00    0.00   53.12     -  listener
