Linux 6.5.0-44-generic (npc2408016) 	06/17/2025 	_x86_64_	(22 CPU)

10:28:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:42 AM  1000     19230   12.00    1.00    0.00    0.00   13.00    19  listener
10:28:42 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    15  listener

10:28:42 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:43 AM  1000     19214    0.00   15.00    0.00    0.00   15.00    18  listener
10:28:43 AM  1000     19216   15.00    0.00    0.00    0.00   15.00    18  listener
10:28:43 AM  1000     19218   12.00    2.00    0.00    0.00   14.00     7  listener
10:28:43 AM  1000     19220    5.00    7.00    0.00    0.00   12.00    17  listener
10:28:43 AM  1000     19222    5.00   11.00    0.00    0.00   16.00     0  listener
10:28:43 AM  1000     19224    8.00   10.00    0.00    0.00   18.00    14  listener
10:28:43 AM  1000     19226    4.00    9.00    0.00    0.00   13.00    18  listener
10:28:43 AM  1000     19228   11.00    3.00    0.00    0.00   14.00    14  listener
10:28:43 AM  1000     19230   11.00    2.00    0.00    0.00   13.00    15  listener
10:28:43 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    15  listener

10:28:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:44 AM  1000     19214    0.00   15.00    0.00    0.00   15.00    16  listener
10:28:44 AM  1000     19216   14.00    2.00    0.00    0.00   16.00    18  listener
10:28:44 AM  1000     19218   13.00    2.00    0.00    0.00   15.00     5  listener
10:28:44 AM  1000     19220    7.00    7.00    0.00    0.00   14.00    17  listener
10:28:44 AM  1000     19222    4.00   11.00    0.00    0.00   15.00     1  listener
10:28:44 AM  1000     19224    8.00    9.00    0.00    0.00   17.00    14  listener
10:28:44 AM  1000     19226    4.00    9.00    0.00    0.00   13.00     1  listener
10:28:44 AM  1000     19228   12.00    1.00    0.00    0.00   13.00     1  listener
10:28:44 AM  1000     19230    7.00    6.00    0.00    0.00   13.00    15  listener
10:28:44 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    15  listener

10:28:44 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:45 AM  1000     19214    0.00   16.00    0.00    0.00   16.00    13  listener
10:28:45 AM  1000     19216    3.00   12.00    0.00    0.00   15.00    12  listener
10:28:45 AM  1000     19218   12.00    2.00    0.00    0.00   14.00    12  listener
10:28:45 AM  1000     19220    6.00    7.00    0.00    0.00   13.00     5  listener
10:28:45 AM  1000     19222    4.00   12.00    0.00    0.00   16.00     1  listener
10:28:45 AM  1000     19224    7.00   10.00    0.00    0.00   17.00    16  listener
10:28:45 AM  1000     19226    4.00    9.00    0.00    0.00   13.00    12  listener
10:28:45 AM  1000     19228   14.00    0.00    0.00    0.00   14.00    13  listener
10:28:45 AM  1000     19230    9.00    3.00    0.00    0.00   12.00     9  listener
10:28:45 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    15  listener

10:28:45 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:46 AM  1000     19214    0.00   15.00    0.00    0.00   15.00     6  listener
10:28:46 AM  1000     19216   13.00    2.00    0.00    0.00   15.00    15  listener
10:28:46 AM  1000     19218   13.00    2.00    0.00    0.00   15.00     3  listener
10:28:46 AM  1000     19220    6.00    7.00    0.00    0.00   13.00     8  listener
10:28:46 AM  1000     19222    4.00   11.00    0.00    0.00   15.00    14  listener
10:28:46 AM  1000     19224    8.00    9.00    0.00    0.00   17.00    18  listener
10:28:46 AM  1000     19226    5.00    9.00    0.00    0.00   14.00    16  listener
10:28:46 AM  1000     19228   12.00    1.00    0.00    0.00   13.00     8  listener
10:28:46 AM  1000     19230   13.00    0.00    0.00    0.00   13.00     9  listener
10:28:46 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    15  listener

10:28:46 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:47 AM  1000     19214    0.00   15.00    0.00    0.00   15.00     6  listener
10:28:47 AM  1000     19216   12.00    3.00    0.00    0.00   15.00    12  listener
10:28:47 AM  1000     19218   12.00    2.00    0.00    0.00   14.00    19  listener
10:28:47 AM  1000     19220    7.00    6.00    0.00    0.00   13.00     8  listener
10:28:47 AM  1000     19222    4.00   11.00    0.00    0.00   15.00    14  listener
10:28:47 AM  1000     19224    8.00    9.00    0.00    0.00   17.00    16  listener
10:28:47 AM  1000     19226    4.00    9.00    0.00    0.00   13.00     0  listener
10:28:47 AM  1000     19228   11.00    2.00    0.00    0.00   13.00     1  listener
10:28:47 AM  1000     19230   13.00    0.00    0.00    0.00   13.00    15  listener
10:28:47 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    15  listener

10:28:47 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:48 AM  1000     19214    0.00   15.00    0.00    0.00   15.00     6  listener
10:28:48 AM  1000     19216   15.00    1.00    0.00    0.00   16.00     1  listener
10:28:48 AM  1000     19218   13.00    2.00    0.00    0.00   15.00     1  listener
10:28:48 AM  1000     19220    6.00    7.00    0.00    0.00   13.00     9  listener
10:28:48 AM  1000     19222    5.00   11.00    0.00    0.00   16.00    19  listener
10:28:48 AM  1000     19224    8.00   10.00    0.00    0.00   18.00     1  listener
10:28:48 AM  1000     19226    4.00    8.00    0.00    0.00   12.00     0  listener
10:28:48 AM  1000     19228   10.00    3.00    0.00    0.00   13.00    12  listener
10:28:48 AM  1000     19230    9.00    4.00    0.00    0.00   13.00    15  listener
10:28:48 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    15  listener

10:28:48 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:49 AM  1000     19214    0.00   15.00    0.00    0.00   15.00    18  listener
10:28:49 AM  1000     19216   13.00    2.00    0.00    0.00   15.00    14  listener
10:28:49 AM  1000     19218    3.00   12.00    0.00    0.00   15.00     3  listener
10:28:49 AM  1000     19220    6.00    8.00    0.00    0.00   14.00    18  listener
10:28:49 AM  1000     19222    4.00   11.00    0.00    0.00   15.00    13  listener
10:28:49 AM  1000     19224    9.00    7.00    0.00    0.00   16.00     1  listener
10:28:49 AM  1000     19226    4.00    9.00    0.00    0.00   13.00     0  listener
10:28:49 AM  1000     19228    8.00    6.00    0.00    0.00   14.00    14  listener
10:28:49 AM  1000     19230    6.00    7.00    0.00    0.00   13.00    15  listener
10:28:49 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    15  listener

10:28:49 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:50 AM  1000     19214    0.00   16.00    0.00    0.00   16.00    18  listener
10:28:50 AM  1000     19216   14.00    2.00    0.00    0.00   16.00    19  listener
10:28:50 AM  1000     19218    8.00    6.00    0.00    0.00   14.00     4  listener
10:28:50 AM  1000     19220    6.00    7.00    0.00    0.00   13.00     9  listener
10:28:50 AM  1000     19222    5.00   12.00    0.00    0.00   17.00    13  listener
10:28:50 AM  1000     19224    8.00   10.00    0.00    0.00   18.00     1  listener
10:28:50 AM  1000     19226    4.00    9.00    0.00    0.00   13.00     0  listener
10:28:50 AM  1000     19228   11.00    1.00    0.00    0.00   12.00     1  listener
10:28:50 AM  1000     19230   11.00    1.00    0.00    0.00   12.00    19  listener
10:28:50 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    15  listener

10:28:50 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:51 AM  1000     19214    0.00   14.00    0.00    0.00   14.00    18  listener
10:28:51 AM  1000     19216   12.00    3.00    0.00    0.00   15.00     0  listener
10:28:51 AM  1000     19218   14.00    1.00    0.00    0.00   15.00    14  listener
10:28:51 AM  1000     19220    6.00    7.00    0.00    0.00   13.00    16  listener
10:28:51 AM  1000     19222    4.00   11.00    0.00    0.00   15.00    13  listener
10:28:51 AM  1000     19224    9.00    8.00    0.00    0.00   17.00     1  listener
10:28:51 AM  1000     19226    5.00    9.00    0.00    0.00   14.00    13  listener
10:28:51 AM  1000     19228   13.00    1.00    0.00    0.00   14.00     3  listener
10:28:51 AM  1000     19230   11.00    2.00    0.00    0.00   13.00     8  listener
10:28:51 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    15  listener

10:28:51 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:52 AM  1000     19214    0.00   16.00    0.00    0.00   16.00    18  listener
10:28:52 AM  1000     19216   14.00    2.00    0.00    0.00   16.00     1  listener
10:28:52 AM  1000     19218   11.00    3.00    0.00    0.00   14.00    14  listener
10:28:52 AM  1000     19220    7.00    6.00    0.00    0.00   13.00    14  listener
10:28:52 AM  1000     19222    4.00   11.00    0.00    0.00   15.00     6  listener
10:28:52 AM  1000     19224   10.00    8.00    0.00    0.00   18.00     2  listener
10:28:52 AM  1000     19226    4.00    8.00    0.00    0.00   12.00    19  listener
10:28:52 AM  1000     19228   13.00    1.00    0.00    0.00   14.00    15  listener
10:28:52 AM  1000     19230   12.00    1.00    0.00    0.00   13.00     7  listener
10:28:52 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    15  listener

10:28:52 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:53 AM  1000     19214    0.00   14.00    0.00    0.00   14.00    18  listener
10:28:53 AM  1000     19216    3.00   12.00    0.00    0.00   15.00     0  listener
10:28:53 AM  1000     19218   13.00    3.00    0.00    0.00   16.00    14  listener
10:28:53 AM  1000     19220    6.00    7.00    0.00    0.00   13.00    14  listener
10:28:53 AM  1000     19222    5.00   12.00    0.00    0.00   17.00    15  listener
10:28:53 AM  1000     19224    9.00    8.00    0.00    0.00   17.00     3  listener
10:28:53 AM  1000     19226    5.00   10.00    0.00    0.00   15.00    14  listener
10:28:53 AM  1000     19228   10.00    3.00    0.00    0.00   13.00     5  listener
10:28:53 AM  1000     19230    0.00   13.00    0.00    0.00   13.00     7  listener
10:28:53 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    15  listener

10:28:53 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:54 AM  1000     19214    0.00   15.00    0.00    0.00   15.00     2  listener
10:28:54 AM  1000     19216   15.00    0.00    0.00    0.00   15.00     1  listener
10:28:54 AM  1000     19218   13.00    0.00    0.00    0.00   13.00     3  listener
10:28:54 AM  1000     19220    7.00    7.00    0.00    0.00   14.00     8  listener
10:28:54 AM  1000     19222    4.00   11.00    0.00    0.00   15.00     6  listener
10:28:54 AM  1000     19224    9.00    8.00    0.00    0.00   17.00     2  listener
10:28:54 AM  1000     19226    4.00    9.00    0.00    0.00   13.00    19  listener
10:28:54 AM  1000     19228    7.00    6.00    0.00    0.00   13.00     5  listener
10:28:54 AM  1000     19230    0.00   13.00    0.00    0.00   13.00    17  listener
10:28:54 AM  1000     19232    0.00    0.00    0.00    0.00    0.00     9  listener

10:28:54 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:55 AM  1000     19214    0.00   16.00    0.00    0.00   16.00     7  listener
10:28:55 AM  1000     19216   16.00    0.00    0.00    0.00   16.00     8  listener
10:28:55 AM  1000     19218   12.00    4.00    0.00    0.00   16.00    18  listener
10:28:55 AM  1000     19220    5.00    8.00    0.00    0.00   13.00    14  listener
10:28:55 AM  1000     19222    5.00   12.00    0.00    0.00   17.00     6  listener
10:28:55 AM  1000     19224    9.00    9.00    0.00    0.00   18.00     2  listener
10:28:55 AM  1000     19226    4.00    9.00    0.00    0.00   13.00    19  listener
10:28:55 AM  1000     19228    5.00    9.00    0.00    0.00   14.00    12  listener
10:28:55 AM  1000     19230    0.00   13.00    0.00    0.00   13.00     7  listener
10:28:55 AM  1000     19232    0.00    0.00    0.00    0.00    0.00     9  listener

10:28:55 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:56 AM  1000     19214    0.00   15.00    0.00    0.00   15.00     7  listener
10:28:56 AM  1000     19216   15.00    0.00    0.00    0.00   15.00     8  listener
10:28:56 AM  1000     19218   11.00    3.00    0.00    0.00   14.00     8  listener
10:28:56 AM  1000     19220    8.00    6.00    0.00    0.00   14.00    14  listener
10:28:56 AM  1000     19222    4.00   11.00    0.00    0.00   15.00     5  listener
10:28:56 AM  1000     19224    8.00    8.00    0.00    0.00   16.00     3  listener
10:28:56 AM  1000     19226    5.00    8.00    0.00    0.00   13.00    19  listener
10:28:56 AM  1000     19228    7.00    6.00    0.00    0.00   13.00    17  listener
10:28:56 AM  1000     19230    0.00   12.00    0.00    0.00   12.00     7  listener
10:28:56 AM  1000     19232    0.00    0.00    0.00    0.00    0.00     9  listener

10:28:56 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:57 AM  1000     19214    0.00   16.00    0.00    0.00   16.00     2  listener
10:28:57 AM  1000     19216   16.00    0.00    0.00    0.00   16.00     1  listener
10:28:57 AM  1000     19218   13.00    2.00    0.00    0.00   15.00    11  listener
10:28:57 AM  1000     19220    6.00    7.00    0.00    0.00   13.00    14  listener
10:28:57 AM  1000     19222    5.00   12.00    0.00    0.00   17.00     6  listener
10:28:57 AM  1000     19224   12.00    7.00    0.00    0.00   19.00    14  listener
10:28:57 AM  1000     19226    5.00    9.00    0.00    0.00   14.00    19  listener
10:28:57 AM  1000     19228    6.00    7.00    0.00    0.00   13.00    12  listener
10:28:57 AM  1000     19230    0.00   13.00    0.00    0.00   13.00    19  listener
10:28:57 AM  1000     19232    0.00    0.00    0.00    0.00    0.00     9  listener

10:28:57 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:58 AM  1000     19214    0.00   16.00    0.00    0.00   16.00     2  listener
10:28:58 AM  1000     19216   12.00    3.00    0.00    0.00   15.00     1  listener
10:28:58 AM  1000     19218   13.00    1.00    0.00    0.00   14.00     6  listener
10:28:58 AM  1000     19220    6.00    6.00    0.00    0.00   12.00    14  listener
10:28:58 AM  1000     19222    4.00   11.00    0.00    0.00   15.00     6  listener
10:28:58 AM  1000     19224    8.00    8.00    0.00    0.00   16.00     2  listener
10:28:58 AM  1000     19226    4.00    9.00    0.00    0.00   13.00     7  listener
10:28:58 AM  1000     19228   13.00    1.00    0.00    0.00   14.00    16  listener
10:28:58 AM  1000     19230    0.00   13.00    0.00    0.00   13.00     7  listener
10:28:58 AM  1000     19232    0.00    0.00    0.00    0.00    0.00     9  listener

10:28:58 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:59 AM  1000     19214    0.00   15.00    0.00    0.00   15.00    11  listener
10:28:59 AM  1000     19216   12.00    3.00    0.00    0.00   15.00     1  listener
10:28:59 AM  1000     19218    4.00   10.00    0.00    0.00   14.00    17  listener
10:28:59 AM  1000     19220    6.00    7.00    0.00    0.00   13.00     0  listener
10:28:59 AM  1000     19222    4.00   11.00    0.00    0.00   15.00    17  listener
10:28:59 AM  1000     19224   12.00    5.00    0.00    0.00   17.00    17  listener
10:28:59 AM  1000     19226    5.00    8.00    0.00    0.00   13.00     7  listener
10:28:59 AM  1000     19228    1.00   12.00    0.00    0.00   13.00    10  listener
10:28:59 AM  1000     19230    0.00   13.00    0.00    0.00   13.00    19  listener
10:28:59 AM  1000     19232    0.00    0.00    0.00    0.00    0.00     9  listener

10:28:59 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:00 AM  1000     19214    0.00   15.00    0.00    0.00   15.00    18  listener
10:29:00 AM  1000     19216   14.00    2.00    0.00    0.00   16.00     1  listener
10:29:00 AM  1000     19218   12.00    2.00    0.00    0.00   14.00    12  listener
10:29:00 AM  1000     19220    8.00    6.00    0.00    0.00   14.00    17  listener
10:29:00 AM  1000     19222    4.00   11.00    0.00    0.00   15.00    17  listener
10:29:00 AM  1000     19224   10.00    7.00    0.00    0.00   17.00     8  listener
10:29:00 AM  1000     19226    4.00    9.00    0.00    0.00   13.00    16  listener
10:29:00 AM  1000     19228    0.00   13.00    0.00    0.00   13.00     0  listener
10:29:00 AM  1000     19230    0.00   12.00    0.00    0.00   12.00    19  listener
10:29:00 AM  1000     19232    0.00    0.00    0.00    0.00    0.00     9  listener

10:29:00 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:01 AM  1000     19214    0.00   16.00    0.00    0.00   16.00    15  listener
10:29:01 AM  1000     19216    8.00    8.00    0.00    0.00   16.00    13  listener
10:29:01 AM  1000     19218   10.00    5.00    0.00    1.00   15.00     4  listener
10:29:01 AM  1000     19220    5.00    8.00    0.00    0.00   13.00    14  listener
10:29:01 AM  1000     19222    5.00   12.00    0.00    0.00   17.00    17  listener
10:29:01 AM  1000     19224   10.00    8.00    0.00    0.00   18.00     6  listener
10:29:01 AM  1000     19226    4.00    9.00    0.00    0.00   13.00     7  listener
10:29:01 AM  1000     19228    0.00   13.00    0.00    0.00   13.00     5  listener
10:29:01 AM  1000     19230    0.00   13.00    0.00    0.00   13.00     7  listener
10:29:01 AM  1000     19232    0.00    0.00    0.00    0.00    0.00     9  listener

10:29:01 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:02 AM  1000     19214    0.00   15.00    0.00    0.00   15.00     1  listener
10:29:02 AM  1000     19216   13.00    2.00    0.00    0.00   15.00    10  listener
10:29:02 AM  1000     19218    7.00    8.00    0.00    0.00   15.00    12  listener
10:29:02 AM  1000     19220    7.00    7.00    0.00    0.00   14.00    17  listener
10:29:02 AM  1000     19222    4.00   11.00    0.00    0.00   15.00    17  listener
10:29:02 AM  1000     19224   11.00    5.00    0.00    0.00   16.00     8  listener
10:29:02 AM  1000     19226    5.00    8.00    0.00    0.00   13.00     7  listener
10:29:02 AM  1000     19228    0.00   13.00    0.00    0.00   13.00    19  listener
10:29:02 AM  1000     19230    0.00   13.00    0.00    0.00   13.00     7  listener
10:29:02 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    11  listener

10:29:02 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:03 AM  1000     19214    0.00   15.00    0.00    0.00   15.00    10  listener
10:29:03 AM  1000     19216   12.00    3.00    0.00    0.00   15.00     6  listener
10:29:03 AM  1000     19218   15.00    0.00    0.00    0.00   15.00    12  listener
10:29:03 AM  1000     19220    4.00    9.00    0.00    0.00   13.00     1  listener
10:29:03 AM  1000     19222    4.00   12.00    0.00    0.00   16.00    18  listener
10:29:03 AM  1000     19224   10.00    7.00    0.00    0.00   17.00     6  listener
10:29:03 AM  1000     19226    4.00    9.00    0.00    0.00   13.00     9  listener
10:29:03 AM  1000     19228    0.00   14.00    0.00    0.00   14.00    19  listener
10:29:03 AM  1000     19230    0.00   13.00    0.00    0.00   13.00     7  listener
10:29:03 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    11  listener

10:29:03 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:04 AM  1000     19214    0.00   15.00    0.00    0.00   15.00     2  listener
10:29:04 AM  1000     19216   15.00    1.00    0.00    0.00   16.00     8  listener
10:29:04 AM  1000     19218   11.00    3.00    0.00    0.00   14.00     4  listener
10:29:04 AM  1000     19220    6.00    7.00    0.00    0.00   13.00     1  listener
10:29:04 AM  1000     19222    4.00   11.00    0.00    0.00   15.00    19  listener
10:29:04 AM  1000     19224    9.00    9.00    0.00    0.00   18.00     8  listener
10:29:04 AM  1000     19226    4.00    9.00    0.00    0.00   13.00     9  listener
10:29:04 AM  1000     19228    0.00   13.00    0.00    0.00   13.00    19  listener
10:29:04 AM  1000     19230    0.00   13.00    0.00    0.00   13.00     7  listener
10:29:04 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    11  listener

10:29:04 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:05 AM  1000     19214    0.00   16.00    0.00    0.00   16.00     1  listener
10:29:05 AM  1000     19216   13.00    2.00    0.00    0.00   15.00     8  listener
10:29:05 AM  1000     19218   13.00    2.00    0.00    0.00   15.00     4  listener
10:29:05 AM  1000     19220    6.00    8.00    0.00    0.00   14.00     1  listener
10:29:05 AM  1000     19222    5.00   12.00    0.00    0.00   17.00    11  listener
10:29:05 AM  1000     19224    9.00    8.00    0.00    0.00   17.00    19  listener
10:29:05 AM  1000     19226    4.00    8.00    0.00    0.00   12.00     9  listener
10:29:05 AM  1000     19228    0.00   14.00    0.00    0.00   14.00    19  listener
10:29:05 AM  1000     19230    0.00   12.00    0.00    0.00   12.00     8  listener
10:29:05 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    11  listener

10:29:05 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:06 AM  1000     19214    0.00   15.00    0.00    0.00   15.00    12  listener
10:29:06 AM  1000     19216   13.00    3.00    0.00    0.00   16.00     8  listener
10:29:06 AM  1000     19218   14.00    1.00    0.00    0.00   15.00     5  listener
10:29:06 AM  1000     19220    7.00    5.00    0.00    0.00   12.00     1  listener
10:29:06 AM  1000     19222    4.00   11.00    0.00    0.00   15.00     4  listener
10:29:06 AM  1000     19224    9.00    9.00    0.00    0.00   18.00    19  listener
10:29:06 AM  1000     19226    5.00    9.00    0.00    0.00   14.00     9  listener
10:29:06 AM  1000     19228    0.00   13.00    0.00    0.00   13.00    18  listener
10:29:06 AM  1000     19230    0.00   13.00    0.00    0.00   13.00     8  listener
10:29:06 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    11  listener

10:29:06 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:07 AM  1000     19214    0.00   15.00    0.00    0.00   15.00    10  listener
10:29:07 AM  1000     19216   15.00    0.00    0.00    0.00   15.00    14  listener
10:29:07 AM  1000     19218   13.00    2.00    0.00    0.00   15.00     4  listener
10:29:07 AM  1000     19220    6.00    8.00    0.00    0.00   14.00    10  listener
10:29:07 AM  1000     19222    5.00   11.00    0.00    0.00   16.00    12  listener
10:29:07 AM  1000     19224   10.00    7.00    0.00    0.00   17.00    19  listener
10:29:07 AM  1000     19226    4.00    9.00    0.00    0.00   13.00     9  listener
10:29:07 AM  1000     19228    0.00   14.00    0.00    0.00   14.00    19  listener
10:29:07 AM  1000     19230    0.00   12.00    0.00    0.00   12.00    10  listener
10:29:07 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    11  listener

10:29:07 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:08 AM  1000     19214    0.00   16.00    0.00    0.00   16.00    14  listener
10:29:08 AM  1000     19216   12.00    2.00    0.00    0.00   14.00    10  listener
10:29:08 AM  1000     19218   12.00    1.00    0.00    0.00   13.00     5  listener
10:29:08 AM  1000     19220    4.00    8.00    0.00    0.00   12.00     1  listener
10:29:08 AM  1000     19222    4.00   11.00    0.00    0.00   15.00    12  listener
10:29:08 AM  1000     19224   10.00    6.00    0.00    0.00   16.00     6  listener
10:29:08 AM  1000     19226    4.00    9.00    0.00    0.00   13.00    14  listener
10:29:08 AM  1000     19228    0.00   13.00    0.00    0.00   13.00    18  listener
10:29:08 AM  1000     19230    0.00   13.00    0.00    0.00   13.00    15  listener
10:29:08 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    11  listener

10:29:08 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:09 AM  1000     19214    0.00   15.00    0.00    0.00   15.00    14  listener
10:29:09 AM  1000     19216    9.00    7.00    0.00    0.00   16.00    10  listener
10:29:09 AM  1000     19218    5.00   10.00    0.00    0.00   15.00     5  listener
10:29:09 AM  1000     19220    7.00    6.00    0.00    0.00   13.00     1  listener
10:29:09 AM  1000     19222    5.00   12.00    0.00    0.00   17.00     6  listener
10:29:09 AM  1000     19224    9.00    9.00    0.00    0.00   18.00    19  listener
10:29:09 AM  1000     19226    4.00   10.00    0.00    0.00   14.00    18  listener
10:29:09 AM  1000     19228    0.00   13.00    0.00    0.00   13.00     8  listener
10:29:09 AM  1000     19230    0.00   13.00    0.00    0.00   13.00    16  listener
10:29:09 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    11  listener

10:29:09 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:10 AM  1000     19214    0.00   15.00    0.00    0.00   15.00    16  listener
10:29:10 AM  1000     19216   13.00    2.00    0.00    0.00   15.00     1  listener
10:29:10 AM  1000     19218   14.00    1.00    0.00    0.00   15.00     5  listener
10:29:10 AM  1000     19220    7.00    7.00    0.00    0.00   14.00    16  listener
10:29:10 AM  1000     19222    4.00   11.00    0.00    0.00   15.00     6  listener
10:29:10 AM  1000     19224   10.00    7.00    0.00    0.00   17.00     6  listener
10:29:10 AM  1000     19226    4.00    9.00    0.00    0.00   13.00     6  listener
10:29:10 AM  1000     19228    0.00   14.00    0.00    0.00   14.00     2  listener
10:29:10 AM  1000     19230    0.00   14.00    0.00    0.00   14.00    16  listener
10:29:10 AM  1000     19232    0.00    0.00    0.00    0.00    0.00    11  listener

10:29:10 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:11 AM  1000     19214    0.00   16.00    0.00    0.00   16.00    16  listener
10:29:11 AM  1000     19216   14.00    2.00    0.00    0.00   16.00    19  listener
10:29:11 AM  1000     19218    8.00    6.00    0.00    0.00   14.00    12  listener
