Linux 6.5.0-44-generic (npc2408016) 	06/13/2025 	_x86_64_	(22 CPU)

10:39:49 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:39:50 AM  1000     20479   11.00   50.00    0.00    0.00   61.00    18  listener
10:39:51 AM  1000     20479   12.00   49.00    0.00    0.00   61.00     3  listener
10:39:52 AM  1000     20479   13.00   51.00    0.00    0.00   64.00     3  listener
10:39:53 AM  1000     20479   10.00   51.00    0.00    0.00   61.00    18  listener
10:39:54 AM  1000     20479   14.00   48.00    0.00    0.00   62.00     3  listener
10:39:55 AM  1000     20479   11.00   49.00    0.00    0.00   60.00    18  listener
10:39:56 AM  1000     20479   10.00   52.00    0.00    0.00   62.00    19  listener
10:39:57 AM  1000     20479    7.00   54.00    0.00    0.00   61.00    19  listener
10:39:58 AM  1000     20479   20.00   41.00    0.00    0.00   61.00    19  listener
10:39:59 AM  1000     20479    4.00   57.00    0.00    0.00   61.00    19  listener
10:40:00 AM  1000     20479    7.00   56.00    0.00    0.00   63.00    18  listener
10:40:01 AM  1000     20479    8.00   52.00    0.00    0.00   60.00    18  listener
10:40:02 AM  1000     20479    0.00   61.00    0.00    0.00   61.00     8  listener
10:40:03 AM  1000     20479    2.00   59.00    0.00    0.00   61.00     8  listener
10:40:04 AM  1000     20479    2.00   59.00    0.00    0.00   61.00     8  listener
10:40:05 AM  1000     20479    0.00   61.00    0.00    0.00   61.00    15  listener
10:40:06 AM  1000     20479    0.00   61.00    0.00    0.00   61.00    14  listener
10:40:07 AM  1000     20479    0.00   62.00    0.00    0.00   62.00    16  listener
10:40:08 AM  1000     20479    8.00   53.00    0.00    0.00   61.00    15  listener
10:40:09 AM  1000     20479   17.00   44.00    0.00    0.00   61.00    10  listener
10:40:10 AM  1000     20479   15.00   46.00    0.00    0.00   61.00    10  listener
10:40:11 AM  1000     20479   16.00   47.00    0.00    0.00   63.00    10  listener
10:40:12 AM  1000     20479   16.00   46.00    0.00    0.00   62.00    19  listener
10:40:13 AM  1000     20479   14.00   48.00    0.00    0.00   62.00    19  listener
10:40:14 AM  1000     20479   15.00   47.00    0.00    0.00   62.00    19  listener
10:40:15 AM  1000     20479   17.00   44.00    0.00    0.00   61.00    19  listener
10:40:16 AM  1000     20479   15.00   44.00    0.00    0.00   59.00    10  listener
10:40:17 AM  1000     20479   17.00   46.00    0.00    0.00   63.00    10  listener
10:40:18 AM  1000     20479   18.00   43.00    0.00    0.00   61.00    13  listener
10:40:19 AM  1000     20479   14.00   47.00    0.00    0.00   61.00     7  listener
10:40:20 AM  1000     20479   16.00   44.00    0.00    0.00   60.00    13  listener
10:40:21 AM  1000     20479   14.00   48.00    0.00    0.00   62.00     7  listener
10:40:22 AM  1000     20479   15.00   46.00    0.00    0.00   61.00     7  listener
10:40:23 AM  1000     20479   15.00   45.00    0.00    0.00   60.00     7  listener
10:40:24 AM  1000     20479   16.00   45.00    0.00    0.00   61.00     7  listener
10:40:25 AM  1000     20479   14.00   47.00    0.00    0.00   61.00    13  listener
10:40:26 AM  1000     20479   17.00   43.00    0.00    0.00   60.00    13  listener
10:40:27 AM  1000     20479   15.00   45.00    0.00    0.00   60.00    13  listener
10:40:28 AM  1000     20479   14.00   48.00    0.00    0.00   62.00    14  listener
10:40:29 AM  1000     20479   17.00   43.00    0.00    0.00   60.00    14  listener
10:40:30 AM  1000     20479   14.00   47.00    0.00    0.00   61.00    14  listener
10:40:31 AM  1000     20479   16.00   45.00    0.00    0.00   61.00    14  listener
10:40:32 AM  1000     20479   18.00   42.00    0.00    0.00   60.00    14  listener
10:40:33 AM  1000     20479   15.00   47.00    0.00    0.00   62.00    14  listener
10:40:34 AM  1000     20479   13.00   46.00    0.00    0.00   59.00    14  listener
10:40:35 AM  1000     20479   15.00   45.00    0.00    0.00   60.00    14  listener
10:40:36 AM  1000     20479   15.00   45.00    0.00    0.00   60.00    14  listener
10:40:37 AM  1000     20479   15.00   45.00    0.00    0.00   60.00    14  listener
10:40:38 AM  1000     20479   16.00   45.00    0.00    0.00   61.00    12  listener
10:40:39 AM  1000     20479   17.00   44.00    0.00    0.00   61.00    15  listener
10:40:40 AM  1000     20479   13.00   47.00    0.00    0.00   60.00    15  listener
10:40:41 AM  1000     20479   17.00   43.00    0.00    0.00   60.00    12  listener
10:40:42 AM  1000     20479   17.00   44.00    0.00    0.00   61.00    15  listener
10:40:43 AM  1000     20479   18.00   43.00    0.00    0.00   61.00    12  listener
10:40:44 AM  1000     20479   16.00   45.00    0.00    0.00   61.00    12  listener
10:40:45 AM  1000     20479   19.00   42.00    0.00    0.00   61.00    15  listener
10:40:46 AM  1000     20479   17.00   43.00    0.00    0.00   60.00    12  listener
10:40:47 AM  1000     20479   16.00   45.00    0.00    0.00   61.00    13  listener
10:40:48 AM  1000     20479   14.00   45.00    0.00    0.00   59.00    13  listener
10:40:49 AM  1000     20479   17.00   44.00    0.00    0.00   61.00    14  listener
Average:     1000     20479   13.07   47.90    0.00    0.00   60.97     -  listener
