Linux 6.5.0-44-generic (npc2408016) 	06/17/2025 	_x86_64_	(22 CPU)

10:25:21 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command

10:25:31 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:32 AM  1000     18201    3.00    9.00    0.00    0.00   12.00     9  listener
10:25:32 AM  1000     18203    4.00   11.00    0.00    0.00   15.00    15  listener
10:25:32 AM  1000     18205    4.00   11.00    0.00    0.00   15.00    10  listener
10:25:32 AM  1000     18207    4.00   10.00    0.00    0.00   14.00    19  listener
10:25:32 AM  1000     18209    4.00    9.00    0.00    0.00   13.00    11  listener
10:25:32 AM  1000     18211    4.00    9.00    0.00    0.00   13.00    12  listener
10:25:32 AM  1000     18213    8.00    5.00    0.00    0.00   13.00    17  listener
10:25:32 AM  1000     18215    4.00   10.00    0.00    0.00   14.00     7  listener
10:25:32 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:32 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:33 AM  1000     18201    4.00    8.00    0.00    0.00   12.00     9  listener
10:25:33 AM  1000     18203    4.00   11.00    0.00    0.00   15.00    15  listener
10:25:33 AM  1000     18205    4.00   10.00    0.00    0.00   14.00    15  listener
10:25:33 AM  1000     18207    4.00   10.00    0.00    0.00   14.00    19  listener
10:25:33 AM  1000     18209    3.00   10.00    0.00    0.00   13.00    11  listener
10:25:33 AM  1000     18211    3.00    9.00    0.00    0.00   12.00    11  listener
10:25:33 AM  1000     18213    7.00    7.00    0.00    0.00   14.00    15  listener
10:25:33 AM  1000     18215    4.00   10.00    0.00    0.00   14.00     7  listener
10:25:33 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:33 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:34 AM  1000     18201    3.00    8.00    0.00    0.00   11.00     0  listener
10:25:34 AM  1000     18203    5.00   11.00    0.00    0.00   16.00    14  listener
10:25:34 AM  1000     18205    4.00   11.00    0.00    0.00   15.00     1  listener
10:25:34 AM  1000     18207    3.00   11.00    0.00    0.00   14.00    19  listener
10:25:34 AM  1000     18209    4.00   10.00    0.00    0.00   14.00     6  listener
10:25:34 AM  1000     18211    4.00    9.00    0.00    0.00   13.00    11  listener
10:25:34 AM  1000     18213    7.00    6.00    0.00    0.00   13.00     0  listener
10:25:34 AM  1000     18215    4.00    9.00    0.00    0.00   13.00     7  listener
10:25:34 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:34 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:35 AM  1000     18201    3.00    9.00    0.00    0.00   12.00     0  listener
10:25:35 AM  1000     18203    5.00   11.00    0.00    0.00   16.00    14  listener
10:25:35 AM  1000     18205    4.00   10.00    0.00    0.00   14.00    15  listener
10:25:35 AM  1000     18207    5.00    9.00    0.00    0.00   14.00    19  listener
10:25:35 AM  1000     18209    4.00    9.00    0.00    0.00   13.00     1  listener
10:25:35 AM  1000     18211    3.00   10.00    0.00    0.00   13.00    11  listener
10:25:35 AM  1000     18213    6.00    8.00    0.00    0.00   14.00     0  listener
10:25:35 AM  1000     18215    3.00   10.00    0.00    0.00   13.00     7  listener
10:25:35 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:35 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:36 AM  1000     18201    4.00    8.00    0.00    0.00   12.00     0  listener
10:25:36 AM  1000     18203    4.00   11.00    0.00    0.00   15.00    14  listener
10:25:36 AM  1000     18205    4.00   11.00    0.00    0.00   15.00    16  listener
10:25:36 AM  1000     18207    3.00   10.00    0.00    0.00   13.00    12  listener
10:25:36 AM  1000     18209    3.00   10.00    0.00    0.00   13.00     3  listener
10:25:36 AM  1000     18211    4.00    9.00    0.00    0.00   13.00    11  listener
10:25:36 AM  1000     18213    6.00    6.00    0.00    0.00   12.00     1  listener
10:25:36 AM  1000     18215    4.00   10.00    0.00    0.00   14.00     7  listener
10:25:36 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:36 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:37 AM  1000     18201    3.00    9.00    0.00    0.00   12.00    18  listener
10:25:37 AM  1000     18203    4.00   11.00    0.00    0.00   15.00    14  listener
10:25:37 AM  1000     18205    4.00   11.00    0.00    0.00   15.00    15  listener
10:25:37 AM  1000     18207    4.00   10.00    0.00    0.00   14.00     6  listener
10:25:37 AM  1000     18209    4.00   10.00    0.00    0.00   14.00     1  listener
10:25:37 AM  1000     18211    3.00    9.00    0.00    0.00   12.00    19  listener
10:25:37 AM  1000     18213    6.00    8.00    0.00    0.00   14.00     3  listener
10:25:37 AM  1000     18215    4.00   10.00    0.00    0.00   14.00     7  listener
10:25:37 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:37 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:38 AM  1000     18201    3.00    8.00    0.00    0.00   11.00    18  listener
10:25:38 AM  1000     18203    4.00   11.00    0.00    0.00   15.00    14  listener
10:25:38 AM  1000     18205    4.00   10.00    0.00    0.00   14.00     5  listener
10:25:38 AM  1000     18207    4.00   10.00    0.00    0.00   14.00    12  listener
10:25:38 AM  1000     18209    4.00    9.00    0.00    0.00   13.00     7  listener
10:25:38 AM  1000     18211    4.00    9.00    0.00    0.00   13.00     2  listener
10:25:38 AM  1000     18213    6.00    7.00    0.00    0.00   13.00     3  listener
10:25:38 AM  1000     18215    3.00   10.00    0.00    0.00   13.00    13  listener
10:25:38 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:39 AM  1000     18201    3.00    9.00    0.00    0.00   12.00    18  listener
10:25:39 AM  1000     18203    5.00   11.00    0.00    0.00   16.00     4  listener
10:25:39 AM  1000     18205    5.00   11.00    0.00    0.00   16.00    12  listener
10:25:39 AM  1000     18207    4.00   10.00    0.00    0.00   14.00    12  listener
10:25:39 AM  1000     18209    4.00   10.00    0.00    0.00   14.00     7  listener
10:25:39 AM  1000     18211    4.00   10.00    0.00    0.00   14.00    11  listener
10:25:39 AM  1000     18213    8.00    6.00    0.00    0.00   14.00    16  listener
10:25:39 AM  1000     18215    4.00   10.00    0.00    0.00   14.00     7  listener
10:25:39 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:40 AM  1000     18201    4.00    9.00    0.00    0.00   13.00    18  listener
10:25:40 AM  1000     18203    4.00   11.00    0.00    0.00   15.00     4  listener
10:25:40 AM  1000     18205    4.00   11.00    0.00    0.00   15.00     5  listener
10:25:40 AM  1000     18207    4.00   10.00    0.00    0.00   14.00    12  listener
10:25:40 AM  1000     18209    4.00    9.00    0.00    0.00   13.00    10  listener
10:25:40 AM  1000     18211    3.00    9.00    0.00    0.00   12.00    11  listener
10:25:40 AM  1000     18213    9.00    4.00    0.00    0.00   13.00    16  listener
10:25:40 AM  1000     18215    4.00   10.00    0.00    0.00   14.00     7  listener
10:25:40 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:40 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:41 AM  1000     18201    3.00    8.00    0.00    0.00   11.00     5  listener
10:25:41 AM  1000     18203    4.00   12.00    0.00    0.00   16.00     4  listener
10:25:41 AM  1000     18205    4.00   10.00    0.00    0.00   14.00    12  listener
10:25:41 AM  1000     18207    4.00   10.00    0.00    0.00   14.00    19  listener
10:25:41 AM  1000     18209    3.00   10.00    0.00    0.00   13.00     0  listener
10:25:41 AM  1000     18211    4.00    9.00    0.00    0.00   13.00    11  listener
10:25:41 AM  1000     18213    6.00    8.00    0.00    0.00   14.00    14  listener
10:25:41 AM  1000     18215    4.00   10.00    0.00    0.00   14.00     7  listener
10:25:41 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:41 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:42 AM  1000     18201    3.00    9.00    0.00    0.00   12.00     6  listener
10:25:42 AM  1000     18203    4.00   11.00    0.00    0.00   15.00    14  listener
10:25:42 AM  1000     18205    3.00   11.00    0.00    0.00   14.00    15  listener
10:25:42 AM  1000     18207    4.00   10.00    0.00    0.00   14.00    19  listener
10:25:42 AM  1000     18209    4.00   10.00    0.00    0.00   14.00     5  listener
10:25:42 AM  1000     18211    4.00    9.00    0.00    0.00   13.00    10  listener
10:25:42 AM  1000     18213    6.00    6.00    0.00    0.00   12.00     8  listener
10:25:42 AM  1000     18215    3.00   10.00    0.00    0.00   13.00    18  listener
10:25:42 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:42 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:43 AM  1000     18201    3.00    8.00    0.00    0.00   11.00    18  listener
10:25:43 AM  1000     18203    4.00   11.00    0.00    0.00   15.00     4  listener
10:25:43 AM  1000     18205    5.00   11.00    0.00    0.00   16.00    17  listener
10:25:43 AM  1000     18207    4.00   10.00    0.00    0.00   14.00    19  listener
10:25:43 AM  1000     18209    4.00    9.00    0.00    0.00   13.00    13  listener
10:25:43 AM  1000     18211    4.00    9.00    0.00    0.00   13.00    11  listener
10:25:43 AM  1000     18213    6.00    8.00    0.00    0.00   14.00     8  listener
10:25:43 AM  1000     18215    4.00   11.00    0.00    0.00   15.00    18  listener
10:25:43 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:44 AM  1000     18201    4.00    9.00    0.00    0.00   13.00    18  listener
10:25:44 AM  1000     18203    5.00   11.00    0.00    0.00   16.00     4  listener
10:25:44 AM  1000     18205    4.00   11.00    0.00    0.00   15.00    13  listener
10:25:44 AM  1000     18207    4.00   10.00    0.00    0.00   14.00     2  listener
10:25:44 AM  1000     18209    4.00   10.00    0.00    0.00   14.00    11  listener
10:25:44 AM  1000     18211    4.00    9.00    0.00    0.00   13.00    11  listener
10:25:44 AM  1000     18213   10.00    4.00    0.00    0.00   14.00     9  listener
10:25:44 AM  1000     18215    4.00   10.00    0.00    0.00   14.00     5  listener
10:25:44 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:44 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:45 AM  1000     18201    3.00    8.00    0.00    0.00   11.00     0  listener
10:25:45 AM  1000     18203    4.00   11.00    0.00    0.00   15.00     0  listener
10:25:45 AM  1000     18205    4.00   10.00    0.00    0.00   14.00    17  listener
10:25:45 AM  1000     18207    4.00    9.00    0.00    0.00   13.00     2  listener
10:25:45 AM  1000     18209    3.00   10.00    0.00    0.00   13.00    13  listener
10:25:45 AM  1000     18211    3.00   10.00    0.00    0.00   13.00    12  listener
10:25:45 AM  1000     18213    7.00    6.00    0.00    0.00   13.00     3  listener
10:25:45 AM  1000     18215    4.00    9.00    0.00    0.00   13.00     5  listener
10:25:45 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:45 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:46 AM  1000     18201    4.00    8.00    0.00    0.00   12.00     0  listener
10:25:46 AM  1000     18203    4.00   12.00    0.00    0.00   16.00    14  listener
10:25:46 AM  1000     18205    4.00   11.00    0.00    0.00   15.00    10  listener
10:25:46 AM  1000     18207    4.00   10.00    0.00    0.00   14.00     2  listener
10:25:46 AM  1000     18209    4.00    9.00    0.00    0.00   13.00    13  listener
10:25:46 AM  1000     18211    4.00    8.00    0.00    0.00   12.00    12  listener
10:25:46 AM  1000     18213    8.00    5.00    0.00    0.00   13.00     9  listener
10:25:46 AM  1000     18215    3.00   10.00    0.00    0.00   13.00     5  listener
10:25:46 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    15  listener

10:25:46 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:47 AM  1000     18201    3.00    8.00    0.00    0.00   11.00     0  listener
10:25:47 AM  1000     18203    5.00   11.00    0.00    0.00   16.00    15  listener
10:25:47 AM  1000     18205    4.00   10.00    0.00    0.00   14.00     4  listener
10:25:47 AM  1000     18207    4.00   10.00    0.00    0.00   14.00    19  listener
10:25:47 AM  1000     18209    3.00   10.00    0.00    0.00   13.00    18  listener
10:25:47 AM  1000     18211    4.00    9.00    0.00    0.00   13.00     1  listener
10:25:47 AM  1000     18213    9.00    4.00    0.00    0.00   13.00     3  listener
10:25:47 AM  1000     18215    4.00   10.00    0.00    0.00   14.00     5  listener
10:25:47 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    15  listener

10:25:47 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:48 AM  1000     18201    4.00    9.00    0.00    0.00   13.00     0  listener
10:25:48 AM  1000     18203    4.00   10.00    0.00    0.00   14.00    18  listener
10:25:48 AM  1000     18205    4.00   11.00    0.00    0.00   15.00     4  listener
10:25:48 AM  1000     18207    4.00   10.00    0.00    0.00   14.00     1  listener
10:25:48 AM  1000     18209    4.00    9.00    0.00    0.00   13.00    18  listener
10:25:48 AM  1000     18211    4.00   10.00    0.00    0.00   14.00     3  listener
10:25:48 AM  1000     18213   10.00    5.00    0.00    0.00   15.00     3  listener
10:25:48 AM  1000     18215    4.00   10.00    0.00    0.00   14.00    18  listener
10:25:48 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    14  listener

10:25:48 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:49 AM  1000     18201    3.00    8.00    0.00    0.00   11.00     3  listener
10:25:49 AM  1000     18203    5.00   12.00    0.00    0.00   17.00    18  listener
10:25:49 AM  1000     18205    4.00   11.00    0.00    0.00   15.00     4  listener
10:25:49 AM  1000     18207    4.00   10.00    0.00    0.00   14.00    13  listener
10:25:49 AM  1000     18209    3.00   10.00    0.00    0.00   13.00    19  listener
10:25:49 AM  1000     18211    3.00    9.00    0.00    0.00   12.00     3  listener
10:25:49 AM  1000     18213    7.00    6.00    0.00    0.00   13.00     3  listener
10:25:49 AM  1000     18215    3.00   10.00    0.00    0.00   13.00    18  listener
10:25:49 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    11  listener

10:25:49 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:50 AM  1000     18201    4.00    8.00    0.00    0.00   12.00    19  listener
10:25:50 AM  1000     18203    4.00   10.00    0.00    0.00   14.00    18  listener
10:25:50 AM  1000     18205    4.00   10.00    0.00    0.00   14.00     5  listener
10:25:50 AM  1000     18207    4.00   10.00    0.00    0.00   14.00    13  listener
10:25:50 AM  1000     18209    4.00   10.00    0.00    0.00   14.00    19  listener
10:25:50 AM  1000     18211    4.00    9.00    0.00    0.00   13.00     3  listener
10:25:50 AM  1000     18213    5.00    7.00    0.00    0.00   12.00     3  listener
10:25:50 AM  1000     18215    5.00    9.00    0.00    0.00   14.00     6  listener
10:25:50 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    11  listener

10:25:50 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:51 AM  1000     18201    3.00    9.00    0.00    0.00   12.00    19  listener
10:25:51 AM  1000     18203    4.00   11.00    0.00    0.00   15.00    18  listener
10:25:51 AM  1000     18205    4.00   11.00    0.00    0.00   15.00     4  listener
10:25:51 AM  1000     18207    4.00   10.00    0.00    0.00   14.00    13  listener
10:25:51 AM  1000     18209    4.00   10.00    0.00    0.00   14.00    19  listener
10:25:51 AM  1000     18211    4.00   10.00    0.00    0.00   14.00     3  listener
10:25:51 AM  1000     18213    9.00    6.00    0.00    0.00   15.00     1  listener
10:25:51 AM  1000     18215    4.00   10.00    0.00    0.00   14.00     8  listener
10:25:51 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    11  listener

10:25:51 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:52 AM  1000     18201    4.00    8.00    0.00    0.00   12.00    19  listener
10:25:52 AM  1000     18203    5.00   11.00    0.00    0.00   16.00    16  listener
10:25:52 AM  1000     18205    4.00   11.00    0.00    0.00   15.00     4  listener
10:25:52 AM  1000     18207    5.00   10.00    0.00    0.00   15.00    14  listener
10:25:52 AM  1000     18209    3.00    9.00    0.00    0.00   12.00    19  listener
10:25:52 AM  1000     18211    3.00    9.00    0.00    0.00   12.00     1  listener
10:25:52 AM  1000     18213    5.00    7.00    0.00    0.00   12.00     2  listener
10:25:52 AM  1000     18215    4.00   10.00    0.00    0.00   14.00     0  listener
10:25:52 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    11  listener

10:25:52 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:53 AM  1000     18201    3.00    9.00    0.00    0.00   12.00    19  listener
10:25:53 AM  1000     18203    4.00   11.00    0.00    0.00   15.00     0  listener
10:25:53 AM  1000     18205    4.00   11.00    0.00    0.00   15.00    14  listener
10:25:53 AM  1000     18207    4.00   11.00    0.00    0.00   15.00     0  listener
10:25:53 AM  1000     18209    4.00   10.00    0.00    0.00   14.00     3  listener
10:25:53 AM  1000     18211    4.00    9.00    0.00    0.00   13.00     1  listener
10:25:53 AM  1000     18213    9.00    5.00    0.00    0.00   14.00    15  listener
10:25:53 AM  1000     18215    3.00   10.00    0.00    0.00   13.00     4  listener
10:25:53 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    11  listener

10:25:53 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:54 AM  1000     18201    3.00    9.00    0.00    0.00   12.00    19  listener
10:25:54 AM  1000     18203    4.00   11.00    0.00    0.00   15.00    11  listener
10:25:54 AM  1000     18205    4.00   10.00    0.00    0.00   14.00     6  listener
10:25:54 AM  1000     18207    4.00   10.00    0.00    0.00   14.00     3  listener
10:25:54 AM  1000     18209    4.00    9.00    0.00    0.00   13.00    19  listener
10:25:54 AM  1000     18211    4.00    9.00    0.00    0.00   13.00    10  listener
10:25:54 AM  1000     18213    5.00    9.00    0.00    0.00   14.00    12  listener
10:25:54 AM  1000     18215    4.00   10.00    0.00    0.00   14.00     4  listener
10:25:54 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    11  listener

10:25:54 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:55 AM  1000     18201    4.00    8.00    0.00    0.00   12.00     2  listener
10:25:55 AM  1000     18203    4.00   12.00    0.00    0.00   16.00    12  listener
10:25:55 AM  1000     18205    4.00   11.00    0.00    0.00   15.00     6  listener
10:25:55 AM  1000     18207    4.00   11.00    0.00    0.00   15.00    19  listener
10:25:55 AM  1000     18209    4.00    9.00    0.00    0.00   13.00     0  listener
10:25:55 AM  1000     18211    3.00    9.00    0.00    0.00   12.00    10  listener
10:25:55 AM  1000     18213    9.00    4.00    0.00    0.00   13.00    12  listener
10:25:55 AM  1000     18215    4.00   10.00    0.00    0.00   14.00     0  listener
10:25:55 AM  1000     18217    0.00    0.00    0.00    0.00    0.00    11  listener

10:25:55 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:25:56 AM  1000     18201    3.00    9.00    0.00    0.00   12.00    14  listener
10:25:56 AM  1000     18203    5.00   11.00    0.00    0.00   16.00    17  listener
10:25:56 AM  1000     18205    4.00   10.00    0.00    0.00   14.00     3  listener
10:25:56 AM  1000     18207    4.00   10.00    0.00    0.00   14.00    19  listener
