Linux 6.5.0-44-generic (npc2408016) 	06/17/2025 	_x86_64_	(22 CPU)

10:31:17 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:25 AM  1000     20275    8.00    5.00    0.00    0.00   13.00     5  listener
10:31:25 AM  1000     20277    3.00   10.00    0.00    0.00   13.00     9  listener
10:31:25 AM  1000     20279   12.00    2.00    0.00    0.00   14.00    13  listener
10:31:25 AM  1000     20281   10.00    2.00    0.00    0.00   12.00    15  listener
10:31:25 AM  1000     20283    8.00    6.00    0.00    0.00   14.00    15  listener
10:31:25 AM  1000     20285   12.00    3.00    0.00    0.00   15.00    19  listener
10:31:25 AM  1000     20287   11.00    6.00    0.00    0.00   17.00     9  listener
10:31:25 AM  1000     20289   13.00    1.00    0.00    0.00   14.00     0  listener
10:31:25 AM  1000     20291   12.00    3.00    0.00    0.00   15.00    12  listener
10:31:25 AM  1000     20293   11.00    4.00    0.00    0.00   15.00    16  listener
10:31:25 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    10  listener

10:31:25 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:26 AM  1000     20275    2.00   11.00    0.00    0.00   13.00     8  listener
10:31:26 AM  1000     20277    4.00    8.00    0.00    0.00   12.00    16  listener
10:31:26 AM  1000     20279   12.00    3.00    0.00    0.00   15.00    13  listener
10:31:26 AM  1000     20281    8.00    3.00    0.00    0.00   11.00    15  listener
10:31:26 AM  1000     20283    8.00    6.00    0.00    0.00   14.00    10  listener
10:31:26 AM  1000     20285    7.00    7.00    0.00    0.00   14.00     1  listener
10:31:26 AM  1000     20287    8.00    9.00    0.00    0.00   17.00     9  listener
10:31:26 AM  1000     20289   14.00    0.00    0.00    0.00   14.00    18  listener
10:31:26 AM  1000     20291   10.00    3.00    0.00    0.00   13.00    12  listener
10:31:26 AM  1000     20293   12.00    2.00    0.00    0.00   14.00    16  listener
10:31:26 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    10  listener

10:31:26 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:27 AM  1000     20275    2.00   12.00    0.00    0.00   14.00     8  listener
10:31:27 AM  1000     20277    6.00    8.00    0.00    0.00   14.00    16  listener
10:31:27 AM  1000     20279    2.00   11.00    0.00    0.00   13.00    19  listener
10:31:27 AM  1000     20281    0.00   11.00    0.00    0.00   11.00    16  listener
10:31:27 AM  1000     20283   10.00    3.00    0.00    0.00   13.00    13  listener
10:31:27 AM  1000     20285   11.00    4.00    0.00    0.00   15.00     6  listener
10:31:27 AM  1000     20287    5.00   13.00    0.00    0.00   18.00     9  listener
10:31:27 AM  1000     20289   10.00    4.00    0.00    0.00   14.00    11  listener
10:31:27 AM  1000     20291   12.00    3.00    0.00    0.00   15.00    17  listener
10:31:27 AM  1000     20293   15.00    1.00    0.00    0.00   16.00     8  listener
10:31:27 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    10  listener

10:31:27 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:28 AM  1000     20275    0.00   13.00    0.00    0.00   13.00     5  listener
10:31:28 AM  1000     20277    5.00    8.00    0.00    0.00   13.00    10  listener
10:31:28 AM  1000     20279    8.00    6.00    0.00    0.00   14.00    19  listener
10:31:28 AM  1000     20281    0.00   12.00    0.00    0.00   12.00    14  listener
10:31:28 AM  1000     20283   12.00    1.00    0.00    0.00   13.00    10  listener
10:31:28 AM  1000     20285   13.00    2.00    0.00    0.00   15.00     9  listener
10:31:28 AM  1000     20287   11.00    5.00    0.00    0.00   16.00    15  listener
10:31:28 AM  1000     20289   13.00    1.00    0.00    0.00   14.00    11  listener
10:31:28 AM  1000     20291   14.00    0.00    0.00    0.00   14.00    19  listener
10:31:28 AM  1000     20293   11.00    3.00    0.00    0.00   14.00    19  listener
10:31:28 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    10  listener

10:31:28 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:29 AM  1000     20275    0.00   14.00    0.00    0.00   14.00     5  listener
10:31:29 AM  1000     20277   10.00    3.00    0.00    0.00   13.00    10  listener
10:31:29 AM  1000     20279    5.00    9.00    0.00    0.00   14.00    15  listener
10:31:29 AM  1000     20281    0.00   11.00    0.00    0.00   11.00    16  listener
10:31:29 AM  1000     20283   12.00    1.00    0.00    0.00   13.00    13  listener
10:31:29 AM  1000     20285   12.00    2.00    0.00    0.00   14.00     6  listener
10:31:29 AM  1000     20287   12.00    6.00    0.00    0.00   18.00     5  listener
10:31:29 AM  1000     20289    5.00    9.00    0.00    0.00   14.00    11  listener
10:31:29 AM  1000     20291   12.00    2.00    0.00    0.00   14.00     2  listener
10:31:29 AM  1000     20293    9.00    5.00    0.00    0.00   14.00    17  listener
10:31:29 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    10  listener

10:31:29 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:30 AM  1000     20275    0.00   13.00    0.00    0.00   13.00    18  listener
10:31:30 AM  1000     20277    6.00    6.00    0.00    0.00   12.00     9  listener
10:31:30 AM  1000     20279    7.00    7.00    0.00    0.00   14.00    15  listener
10:31:30 AM  1000     20281    0.00   11.00    0.00    0.00   11.00    16  listener
10:31:30 AM  1000     20283   11.00    2.00    0.00    0.00   13.00    10  listener
10:31:30 AM  1000     20285   13.00    2.00    0.00    0.00   15.00     9  listener
10:31:30 AM  1000     20287   10.00    7.00    0.00    0.00   17.00     3  listener
10:31:30 AM  1000     20289   11.00    2.00    0.00    0.00   13.00    11  listener
10:31:30 AM  1000     20291   11.00    3.00    0.00    0.00   14.00    17  listener
10:31:30 AM  1000     20293   13.00    2.00    0.00    0.00   15.00     4  listener
10:31:30 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:30 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:31 AM  1000     20275    0.00   13.00    0.00    0.00   13.00     4  listener
10:31:31 AM  1000     20277    8.00    5.00    0.00    0.00   13.00    19  listener
10:31:31 AM  1000     20279    0.00   15.00    0.00    0.00   15.00    17  listener
10:31:31 AM  1000     20281    0.00   11.00    0.00    0.00   11.00    16  listener
10:31:31 AM  1000     20283   12.00    2.00    0.00    0.00   14.00    10  listener
10:31:31 AM  1000     20285    9.00    5.00    0.00    0.00   14.00     9  listener
10:31:31 AM  1000     20287   15.00    2.00    0.00    0.00   17.00     8  listener
10:31:31 AM  1000     20289   10.00    3.00    0.00    0.00   13.00     1  listener
10:31:31 AM  1000     20291   12.00    1.00    0.00    0.00   13.00     0  listener
10:31:31 AM  1000     20293   11.00    3.00    0.00    0.00   14.00     4  listener
10:31:31 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:31 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:32 AM  1000     20275    0.00   14.00    0.00    0.00   14.00     4  listener
10:31:32 AM  1000     20277    4.00   10.00    0.00    0.00   14.00     5  listener
10:31:32 AM  1000     20279    0.00   14.00    0.00    0.00   14.00    17  listener
10:31:32 AM  1000     20281    0.00   11.00    0.00    0.00   11.00    16  listener
10:31:32 AM  1000     20283   11.00    2.00    0.00    0.00   13.00    12  listener
10:31:32 AM  1000     20285   13.00    2.00    0.00    0.00   15.00    10  listener
10:31:32 AM  1000     20287   15.00    3.00    0.00    0.00   18.00     3  listener
10:31:32 AM  1000     20289   12.00    3.00    0.00    0.00   15.00    13  listener
10:31:32 AM  1000     20291   11.00    3.00    0.00    0.00   14.00     1  listener
10:31:32 AM  1000     20293   12.00    3.00    0.00    0.00   15.00    12  listener
10:31:32 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:32 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:33 AM  1000     20275    0.00   13.00    0.00    0.00   13.00     5  listener
10:31:33 AM  1000     20277    3.00   10.00    0.00    0.00   13.00    10  listener
10:31:33 AM  1000     20279    0.00   14.00    0.00    0.00   14.00    19  listener
10:31:33 AM  1000     20281    0.00   12.00    0.00    0.00   12.00     0  listener
10:31:33 AM  1000     20283   12.00    1.00    0.00    0.00   13.00    11  listener
10:31:33 AM  1000     20285   13.00    1.00    0.00    0.00   14.00     9  listener
10:31:33 AM  1000     20287   15.00    2.00    0.00    0.00   17.00     8  listener
10:31:33 AM  1000     20289   10.00    3.00    0.00    0.00   13.00     5  listener
10:31:33 AM  1000     20291   13.00    1.00    0.00    0.00   14.00     6  listener
10:31:33 AM  1000     20293   12.00    2.00    0.00    0.00   14.00    17  listener
10:31:33 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:33 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:34 AM  1000     20275    0.00   13.00    0.00    0.00   13.00    19  listener
10:31:34 AM  1000     20277    0.00   13.00    0.00    0.00   13.00    10  listener
10:31:34 AM  1000     20279    0.00   14.00    0.00    0.00   14.00    19  listener
10:31:34 AM  1000     20281    0.00   11.00    0.00    0.00   11.00    18  listener
10:31:34 AM  1000     20283    9.00    4.00    0.00    0.00   13.00    12  listener
10:31:34 AM  1000     20285    3.00   12.00    0.00    0.00   15.00    16  listener
10:31:34 AM  1000     20287    0.00   17.00    0.00    0.00   17.00     3  listener
10:31:34 AM  1000     20289   12.00    2.00    0.00    0.00   14.00    17  listener
10:31:34 AM  1000     20291   10.00    3.00    0.00    0.00   13.00     1  listener
10:31:34 AM  1000     20293   13.00    2.00    0.00    0.00   15.00     6  listener
10:31:34 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:34 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:35 AM  1000     20275    0.00   13.00    0.00    0.00   13.00     6  listener
10:31:35 AM  1000     20277    0.00   13.00    0.00    0.00   13.00    10  listener
10:31:35 AM  1000     20279    0.00   14.00    0.00    0.00   14.00    10  listener
10:31:35 AM  1000     20281    0.00   11.00    0.00    0.00   11.00    18  listener
10:31:35 AM  1000     20283   13.00    0.00    0.00    0.00   13.00     3  listener
10:31:35 AM  1000     20285    9.00    6.00    0.00    0.00   15.00     3  listener
10:31:35 AM  1000     20287    0.00   17.00    0.00    0.00   17.00    12  listener
10:31:35 AM  1000     20289    7.00    6.00    0.00    0.00   13.00     6  listener
10:31:35 AM  1000     20291    9.00    6.00    0.00    0.00   15.00     1  listener
10:31:35 AM  1000     20293    7.00    8.00    0.00    0.00   15.00     6  listener
10:31:35 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:35 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:36 AM  1000     20275    0.00   14.00    0.00    0.00   14.00     4  listener
10:31:36 AM  1000     20277    2.00   11.00    0.00    0.00   13.00    10  listener
10:31:36 AM  1000     20279    0.00   15.00    0.00    0.00   15.00    13  listener
10:31:36 AM  1000     20281    0.00   12.00    0.00    0.00   12.00    18  listener
10:31:36 AM  1000     20283    9.00    5.00    0.00    0.00   14.00     3  listener
10:31:36 AM  1000     20285   12.00    2.00    0.00    0.00   14.00    17  listener
10:31:36 AM  1000     20287    0.00   17.00    0.00    0.00   17.00     4  listener
10:31:36 AM  1000     20289   13.00    1.00    0.00    0.00   14.00     5  listener
10:31:36 AM  1000     20291   10.00    3.00    0.00    0.00   13.00     5  listener
10:31:36 AM  1000     20293   12.00    3.00    0.00    0.00   15.00    18  listener
10:31:36 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:36 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:37 AM  1000     20275    9.00    4.00    0.00    0.00   13.00    12  listener
10:31:37 AM  1000     20277    3.00   10.00    0.00    0.00   13.00    10  listener
10:31:37 AM  1000     20279    0.00   14.00    0.00    0.00   14.00    13  listener
10:31:37 AM  1000     20281    0.00   11.00    0.00    0.00   11.00     6  listener
10:31:37 AM  1000     20283   11.00    2.00    0.00    0.00   13.00    12  listener
10:31:37 AM  1000     20285    7.00    8.00    0.00    0.00   15.00    19  listener
10:31:37 AM  1000     20287    0.00   17.00    0.00    0.00   17.00     8  listener
10:31:37 AM  1000     20289   11.00    2.00    0.00    0.00   13.00     5  listener
10:31:37 AM  1000     20291   12.00    3.00    0.00    0.00   15.00     1  listener
10:31:37 AM  1000     20293   11.00    3.00    0.00    0.00   14.00    18  listener
10:31:37 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:37 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:38 AM  1000     20275    7.00    6.00    0.00    0.00   13.00     3  listener
10:31:38 AM  1000     20277    3.00    9.00    0.00    0.00   12.00    19  listener
10:31:38 AM  1000     20279    0.00   14.00    0.00    0.00   14.00    18  listener
10:31:38 AM  1000     20281    0.00   11.00    0.00    0.00   11.00     4  listener
10:31:38 AM  1000     20283   11.00    2.00    0.00    0.00   13.00    12  listener
10:31:38 AM  1000     20285   10.00    5.00    0.00    0.00   15.00    15  listener
10:31:38 AM  1000     20287    0.00   17.00    0.00    0.00   17.00     7  listener
10:31:38 AM  1000     20289   10.00    4.00    0.00    0.00   14.00     6  listener
10:31:38 AM  1000     20291   13.00    1.00    0.00    0.00   14.00     1  listener
10:31:38 AM  1000     20293   12.00    3.00    0.00    0.00   15.00    18  listener
10:31:38 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:39 AM  1000     20275    7.00    5.00    0.00    0.00   12.00     5  listener
10:31:39 AM  1000     20277    4.00    9.00    0.00    0.00   13.00    19  listener
10:31:39 AM  1000     20279    0.00   14.00    0.00    0.00   14.00    18  listener
10:31:39 AM  1000     20281    0.00   12.00    0.00    0.00   12.00    18  listener
10:31:39 AM  1000     20283   13.00    1.00    0.00    0.00   14.00    12  listener
10:31:39 AM  1000     20285    0.00   14.00    0.00    0.00   14.00     2  listener
10:31:39 AM  1000     20287    0.00   17.00    0.00    0.00   17.00     7  listener
10:31:39 AM  1000     20289   12.00    1.00    0.00    0.00   13.00     6  listener
10:31:39 AM  1000     20291   10.00    3.00    0.00    0.00   13.00     5  listener
10:31:39 AM  1000     20293   12.00    2.00    0.00    0.00   14.00    17  listener
10:31:39 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:40 AM  1000     20275    8.00    7.00    0.00    0.00   15.00    15  listener
10:31:40 AM  1000     20277    3.00   10.00    0.00    0.00   13.00    19  listener
10:31:40 AM  1000     20279    0.00   15.00    0.00    0.00   15.00    16  listener
10:31:40 AM  1000     20281    0.00   11.00    0.00    0.00   11.00    17  listener
10:31:40 AM  1000     20283    5.00    9.00    0.00    0.00   14.00    18  listener
10:31:40 AM  1000     20285    0.00   15.00    0.00    0.00   15.00     8  listener
10:31:40 AM  1000     20287    0.00   17.00    0.00    0.00   17.00    10  listener
10:31:40 AM  1000     20289   12.00    2.00    0.00    0.00   14.00     6  listener
10:31:40 AM  1000     20291   14.00    1.00    0.00    0.00   15.00     5  listener
10:31:40 AM  1000     20293   12.00    3.00    0.00    0.00   15.00    19  listener
10:31:40 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:40 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:41 AM  1000     20275    7.00    5.00    0.00    0.00   12.00     6  listener
10:31:41 AM  1000     20277    4.00    9.00    0.00    0.00   13.00     7  listener
10:31:41 AM  1000     20279    0.00   14.00    0.00    0.00   14.00    16  listener
10:31:41 AM  1000     20281    0.00   11.00    0.00    0.00   11.00     7  listener
10:31:41 AM  1000     20283    8.00    5.00    0.00    0.00   13.00    18  listener
10:31:41 AM  1000     20285    0.00   15.00    0.00    0.00   15.00     1  listener
10:31:41 AM  1000     20287    0.00   17.00    0.00    0.00   17.00    10  listener
10:31:41 AM  1000     20289   13.00    1.00    0.00    0.00   14.00     8  listener
10:31:41 AM  1000     20291   12.00    2.00    0.00    0.00   14.00    17  listener
10:31:41 AM  1000     20293   11.00    3.00    0.00    0.00   14.00    19  listener
10:31:41 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:41 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:42 AM  1000     20275    6.00    8.00    0.00    0.00   14.00     3  listener
10:31:42 AM  1000     20277    4.00    9.00    0.00    0.00   13.00     2  listener
10:31:42 AM  1000     20279    0.00   14.00    0.00    0.00   14.00    16  listener
10:31:42 AM  1000     20281    0.00   11.00    0.00    0.00   11.00     1  listener
10:31:42 AM  1000     20283   10.00    2.00    0.00    0.00   12.00    15  listener
10:31:42 AM  1000     20285    0.00   15.00    0.00    0.00   15.00     5  listener
10:31:42 AM  1000     20287    0.00   18.00    0.00    0.00   18.00    12  listener
10:31:42 AM  1000     20289   11.00    2.00    0.00    0.00   13.00     6  listener
10:31:42 AM  1000     20291   11.00    3.00    0.00    0.00   14.00    17  listener
10:31:42 AM  1000     20293   12.00    2.00    0.00    0.00   14.00    18  listener
10:31:42 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:42 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:43 AM  1000     20275    9.00    5.00    0.00    0.00   14.00    16  listener
10:31:43 AM  1000     20277    4.00   11.00    0.00    0.00   15.00     2  listener
10:31:43 AM  1000     20279    0.00   15.00    0.00    0.00   15.00    16  listener
10:31:43 AM  1000     20281    0.00   11.00    0.00    0.00   11.00     7  listener
10:31:43 AM  1000     20283   11.00    2.00    0.00    0.00   13.00    15  listener
10:31:43 AM  1000     20285    0.00   14.00    0.00    0.00   14.00    12  listener
10:31:43 AM  1000     20287    0.00   17.00    0.00    0.00   17.00     7  listener
10:31:43 AM  1000     20289    5.00    9.00    0.00    0.00   14.00     3  listener
10:31:43 AM  1000     20291    9.00    5.00    0.00    0.00   14.00     8  listener
10:31:43 AM  1000     20293   14.00    1.00    0.00    0.00   15.00    10  listener
10:31:43 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:44 AM  1000     20275    6.00    7.00    0.00    0.00   13.00    18  listener
10:31:44 AM  1000     20277    3.00   10.00    0.00    0.00   13.00     2  listener
10:31:44 AM  1000     20279    0.00   14.00    0.00    0.00   14.00    13  listener
10:31:44 AM  1000     20281    0.00   11.00    0.00    0.00   11.00    12  listener
10:31:44 AM  1000     20283   13.00    0.00    0.00    0.00   13.00    10  listener
10:31:44 AM  1000     20285    0.00   14.00    0.00    0.00   14.00    19  listener
10:31:44 AM  1000     20287    0.00   17.00    0.00    0.00   17.00     7  listener
10:31:44 AM  1000     20289   11.00    3.00    0.00    0.00   14.00    13  listener
10:31:44 AM  1000     20291   11.00    3.00    0.00    0.00   14.00    15  listener
10:31:44 AM  1000     20293   13.00    1.00    0.00    0.00   14.00     6  listener
10:31:44 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:44 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:45 AM  1000     20275    7.00    6.00    0.00    0.00   13.00    18  listener
10:31:45 AM  1000     20277    4.00   10.00    0.00    0.00   14.00     6  listener
10:31:45 AM  1000     20279    0.00   14.00    0.00    0.00   14.00    13  listener
10:31:45 AM  1000     20281    0.00   11.00    0.00    0.00   11.00    10  listener
10:31:45 AM  1000     20283   11.00    2.00    0.00    0.00   13.00    14  listener
10:31:45 AM  1000     20285    0.00   15.00    0.00    0.00   15.00     3  listener
10:31:45 AM  1000     20287    0.00   17.00    0.00    0.00   17.00     7  listener
10:31:45 AM  1000     20289   13.00    1.00    0.00    0.00   14.00    13  listener
10:31:45 AM  1000     20291   10.00    5.00    0.00    0.00   15.00    18  listener
10:31:45 AM  1000     20293   11.00    3.00    0.00    0.00   14.00    17  listener
10:31:45 AM  1000     20295    0.00    0.00    0.00    0.00    0.00    12  listener

10:31:45 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:31:46 AM  1000     20275    6.00    7.00    0.00    0.00   13.00    16  listener
10:31:46 AM  1000     20277    4.00   11.00    0.00    0.00   15.00     3  listener
10:31:46 AM  1000     20279    0.00   14.00    0.00    0.00   14.00     8  listener
10:31:46 AM  1000     20281    0.00   11.00    0.00    0.00   11.00     7  listener
10:31:46 AM  1000     20283   11.00    3.00    0.00    0.00   14.00    16  listener
10:31:46 AM  1000     20285    0.00   14.00    0.00    0.00   14.00    19  listener
10:31:46 AM  1000     20287    0.00   17.00    0.00    0.00   17.00     7  listener
10:31:46 AM  1000     20289   10.00    3.00    0.00    0.00   13.00    15  listener
