Linux 6.5.0-44-generic (npc2408016) 	06/13/2025 	_x86_64_	(22 CPU)

10:21:29 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:21:30 AM  1000     18449    7.00    7.00    0.00    0.00   14.00     0  talker
10:21:31 AM  1000     18449    8.00    4.00    0.00    0.00   12.00     0  talker
10:21:32 AM  1000     18449    7.00    7.00    0.00    0.00   14.00     0  talker
10:21:33 AM  1000     18449    6.00    6.00    0.00    0.00   12.00     0  talker
10:21:34 AM  1000     18449    7.00    7.00    0.00    0.00   14.00     1  talker
10:21:35 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    15  talker
10:21:36 AM  1000     18449    6.00    6.00    0.00    0.00   12.00     5  talker
10:21:37 AM  1000     18449    8.00    6.00    0.00    0.00   14.00    13  talker
10:21:38 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    15  talker
10:21:39 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    14  talker
10:21:40 AM  1000     18449    5.00    7.00    0.00    0.00   12.00    13  talker
10:21:41 AM  1000     18449    7.00    5.00    0.00    0.00   12.00    15  talker
10:21:42 AM  1000     18449    8.00    5.00    0.00    0.00   13.00    13  talker
10:21:43 AM  1000     18449    6.00    7.00    0.00    0.00   13.00    15  talker
10:21:44 AM  1000     18449    7.00    5.00    0.00    0.00   12.00     5  talker
10:21:45 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    13  talker
10:21:46 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     2  talker
10:21:47 AM  1000     18449    6.00    6.00    0.00    0.00   12.00     2  talker
10:21:48 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     2  talker
10:21:49 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     0  talker
10:21:50 AM  1000     18449    7.00    5.00    0.00    0.00   12.00    12  talker
10:21:51 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    14  talker
10:21:52 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    13  talker
10:21:53 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     0  talker
10:21:54 AM  1000     18449    7.00    5.00    0.00    0.00   12.00     2  talker
10:21:55 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    16  talker
10:21:56 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     1  talker
10:21:57 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     5  talker
10:21:58 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     0  talker
10:21:59 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     9  talker
10:22:00 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     0  talker
10:22:01 AM  1000     18449    6.00    6.00    0.00    0.00   12.00    10  talker
10:22:02 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     6  talker
10:22:03 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     0  talker
10:22:04 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    15  talker
10:22:05 AM  1000     18449    7.00    5.00    0.00    0.00   12.00     8  talker
10:22:06 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     6  talker
10:22:07 AM  1000     18449    7.00    5.00    0.00    0.00   12.00     1  talker
10:22:08 AM  1000     18449    6.00    6.00    0.00    0.00   12.00    12  talker
10:22:09 AM  1000     18449    6.00    7.00    0.00    0.00   13.00     6  talker
10:22:10 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    18  talker
10:22:11 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    12  talker
10:22:12 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    13  talker
10:22:13 AM  1000     18449    6.00    6.00    0.00    0.00   12.00     0  talker
10:22:14 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     2  talker
10:22:15 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     2  talker
10:22:16 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     5  talker
10:22:17 AM  1000     18449    6.00    6.00    0.00    0.00   12.00    16  talker
10:22:18 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    13  talker
10:22:19 AM  1000     18449    7.00    5.00    0.00    0.00   12.00     8  talker
10:22:20 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     8  talker
10:22:21 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    19  talker
10:22:22 AM  1000     18449    6.00    7.00    0.00    0.00   13.00    15  talker
10:22:23 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    10  talker
10:22:24 AM  1000     18449    7.00    6.00    0.00    0.00   13.00    16  talker
10:22:25 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     6  talker
10:22:26 AM  1000     18449    6.00    6.00    0.00    0.00   12.00     3  talker
10:22:27 AM  1000     18449    7.00    6.00    0.00    0.00   13.00     6  talker
10:22:28 AM  1000     18449    7.00    7.00    0.00    0.00   14.00    15  talker
10:22:29 AM  1000     18449    6.00    6.00    0.00    0.00   12.00     3  talker
Average:     1000     18449    6.82    5.97    0.00    0.00   12.78     -  talker
