Linux 6.5.0-44-generic (npc2408016) 	06/20/2025 	_x86_64_	(22 CPU)

09:12:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:12:39 AM  1000     55792   35.00    6.00    0.00    0.00   41.00     3  talker
09:12:40 AM  1000     55792   34.00    6.00    0.00    0.00   40.00     8  talker
09:12:41 AM  1000     55792   32.00    9.00    0.00    0.00   41.00    16  talker
09:12:42 AM  1000     55792   34.00    6.00    0.00    0.00   40.00    18  talker
09:12:43 AM  1000     55792   35.00    6.00    0.00    0.00   41.00     6  talker
09:12:44 AM  1000     55792   35.00    6.00    0.00    0.00   41.00     6  talker
09:12:45 AM  1000     55792   35.00    5.00    0.00    0.00   40.00    17  talker
09:12:46 AM  1000     55792   33.00    6.00    0.00    0.00   39.00     6  talker
09:12:47 AM  1000     55792   33.00    8.00    0.00    0.00   41.00     6  talker
09:12:48 AM  1000     55792   33.00    7.00    0.00    0.00   40.00     0  talker
09:12:49 AM  1000     55792   35.00    6.00    0.00    0.00   41.00     6  talker
09:12:50 AM  1000     55792   34.00    7.00    0.00    0.00   41.00    12  talker
09:12:51 AM  1000     55792   31.00    9.00    0.00    0.00   40.00     6  talker
09:12:52 AM  1000     55792   33.00    6.00    0.00    0.00   39.00     9  talker
09:12:53 AM  1000     55792   35.00    6.00    0.00    0.00   41.00    13  talker
09:12:54 AM  1000     55792   34.00    7.00    0.00    0.00   41.00     5  talker
09:12:55 AM  1000     55792   33.00    7.00    0.00    0.00   40.00     8  talker
09:12:56 AM  1000     55792   34.00    6.00    0.00    0.00   40.00    18  talker
09:12:57 AM  1000     55792   34.00    6.00    0.00    0.00   40.00    10  talker
09:12:58 AM  1000     55792   32.00    7.00    0.00    0.00   39.00     9  talker
09:12:59 AM  1000     55792   32.00    8.00    0.00    0.00   40.00    14  talker
09:13:00 AM  1000     55792   32.00    9.00    0.00    0.00   41.00     6  talker
09:13:01 AM  1000     55792   32.00    9.00    0.00    0.00   41.00    18  talker
09:13:02 AM  1000     55792   31.00    7.00    0.00    0.00   38.00    12  talker
09:13:03 AM  1000     55792   32.00   10.00    0.00    0.00   42.00     3  talker
09:13:04 AM  1000     55792   33.00    8.00    0.00    0.00   41.00     8  talker
09:13:05 AM  1000     55792   33.00    7.00    0.00    0.00   40.00     6  talker
09:13:06 AM  1000     55792   33.00    8.00    0.00    0.00   41.00     3  talker
09:13:07 AM  1000     55792   28.00   12.00    0.00    0.00   40.00     0  talker
09:13:08 AM  1000     55792   32.00    9.00    0.00    0.00   41.00     2  talker
09:13:09 AM  1000     55792   26.00   13.00    0.00    0.00   39.00     8  talker
09:13:10 AM  1000     55792   29.00   14.00    0.00    0.00   43.00     0  talker
09:13:11 AM  1000     55792   27.00   15.00    0.00    0.00   42.00     5  talker
09:13:12 AM  1000     55792   28.00   11.00    0.00    0.00   39.00     4  talker
09:13:13 AM  1000     55792   24.00   17.00    0.00    0.00   41.00    13  talker
09:13:14 AM  1000     55792   28.00   13.00    0.00    0.00   41.00    18  talker
09:13:15 AM  1000     55792   21.00   19.00    0.00    0.00   40.00     8  talker
09:13:16 AM  1000     55792   25.00   15.00    0.00    0.00   40.00    15  talker
09:13:17 AM  1000     55792   26.00   14.00    0.00    0.00   40.00     1  talker
09:13:18 AM  1000     55792   22.00   19.00    0.00    0.00   41.00    12  talker
09:13:19 AM  1000     55792   24.00   16.00    0.00    0.00   40.00     3  talker
09:13:20 AM  1000     55792   26.00   14.00    0.00    0.00   40.00    19  talker
09:13:21 AM  1000     55792   27.00   13.00    0.00    0.00   40.00    18  talker
09:13:22 AM  1000     55792   27.00   14.00    0.00    0.00   41.00     6  talker
09:13:23 AM  1000     55792   23.00   16.00    0.00    0.00   39.00    16  talker
09:13:24 AM  1000     55792   25.00   17.00    0.00    0.00   42.00    15  talker
09:13:25 AM  1000     55792   23.00   17.00    0.00    0.00   40.00     8  talker
09:13:26 AM  1000     55792   24.00   16.00    0.00    0.00   40.00    19  talker
09:13:27 AM  1000     55792   20.00   22.00    0.00    0.00   42.00     6  talker
09:13:28 AM  1000     55792   24.00   14.00    0.00    0.00   38.00    18  talker
09:13:29 AM  1000     55792   18.00   22.00    0.00    0.00   40.00    14  talker
09:13:30 AM  1000     55792   22.00   19.00    0.00    0.00   41.00    17  talker
09:13:31 AM  1000     55792   19.00   22.00    0.00    0.00   41.00    15  talker
09:13:32 AM  1000     55792   24.00   16.00    0.00    0.00   40.00     2  talker
09:13:33 AM  1000     55792   20.00   21.00    0.00    0.00   41.00     6  talker
09:13:34 AM  1000     55792   24.00   15.00    0.00    0.00   39.00    19  talker
09:13:35 AM  1000     55792   26.00   14.00    0.00    0.00   40.00     0  talker
09:13:36 AM  1000     55792   25.00   15.00    0.00    0.00   40.00    17  talker
09:13:37 AM  1000     55792   31.00   10.00    0.00    0.00   41.00    10  talker
09:13:38 AM  1000     55792   34.00    7.00    0.00    0.00   41.00    18  talker
Average:     1000     55792   28.90   11.48    0.00    0.00   40.38     -  talker
