Linux 6.5.0-44-generic (npc2408016) 	06/13/2025 	_x86_64_	(22 CPU)

10:21:29 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:21:30 AM  1000     18385    7.00   19.00    0.00    0.00   26.00    12  listener
10:21:31 AM  1000     18385    7.00   19.00    0.00    0.00   26.00    13  listener
10:21:32 AM  1000     18385    5.00   19.00    0.00    0.00   24.00    14  listener
10:21:33 AM  1000     18385    7.00   18.00    0.00    0.00   25.00    13  listener
10:21:34 AM  1000     18385    4.00   22.00    0.00    0.00   26.00     6  listener
10:21:35 AM  1000     18385    4.00   20.00    0.00    0.00   24.00     6  listener
10:21:36 AM  1000     18385    5.00   19.00    0.00    0.00   24.00    13  listener
10:21:37 AM  1000     18385    6.00   18.00    0.00    0.00   24.00    13  listener
10:21:38 AM  1000     18385    6.00   17.00    0.00    0.00   23.00    13  listener
10:21:39 AM  1000     18385    6.00   19.00    0.00    0.00   25.00    14  listener
10:21:40 AM  1000     18385    7.00   20.00    0.00    0.00   27.00    14  listener
10:21:41 AM  1000     18385    7.00   20.00    0.00    0.00   27.00    14  listener
10:21:42 AM  1000     18385    7.00   18.00    0.00    0.00   25.00    14  listener
10:21:43 AM  1000     18385    7.00   19.00    0.00    0.00   26.00    14  listener
10:21:44 AM  1000     18385    6.00   19.00    0.00    0.00   25.00    14  listener
10:21:45 AM  1000     18385    7.00   17.00    0.00    0.00   24.00    14  listener
10:21:46 AM  1000     18385    6.00   18.00    0.00    0.00   24.00     3  listener
10:21:47 AM  1000     18385    6.00   17.00    0.00    0.00   23.00    14  listener
10:21:48 AM  1000     18385    7.00   16.00    0.00    0.00   23.00    14  listener
10:21:49 AM  1000     18385    7.00   17.00    0.00    0.00   24.00    15  listener
10:21:50 AM  1000     18385    7.00   18.00    0.00    0.00   25.00    15  listener
10:21:51 AM  1000     18385    6.00   18.00    0.00    0.00   24.00     8  listener
10:21:52 AM  1000     18385    7.00   19.00    0.00    0.00   26.00    15  listener
10:21:53 AM  1000     18385    6.00   18.00    0.00    0.00   24.00    16  listener
10:21:54 AM  1000     18385    7.00   19.00    0.00    0.00   26.00    10  listener
10:21:55 AM  1000     18385    6.00   17.00    0.00    0.00   23.00     5  listener
10:21:56 AM  1000     18385    6.00   17.00    0.00    0.00   23.00     5  listener
10:21:57 AM  1000     18385    7.00   19.00    0.00    0.00   26.00     2  listener
10:21:58 AM  1000     18385    7.00   19.00    0.00    0.00   26.00     5  listener
10:21:59 AM  1000     18385    7.00   17.00    0.00    0.00   24.00     2  listener
10:22:00 AM  1000     18385    6.00   18.00    0.00    0.00   24.00     2  listener
10:22:01 AM  1000     18385    7.00   17.00    0.00    0.00   24.00     2  listener
10:22:02 AM  1000     18385    7.00   20.00    0.00    0.00   27.00     5  listener
10:22:03 AM  1000     18385    7.00   19.00    0.00    0.00   26.00     5  listener
10:22:04 AM  1000     18385    7.00   17.00    0.00    0.00   24.00     3  listener
10:22:05 AM  1000     18385    7.00   18.00    0.00    0.00   25.00     1  listener
10:22:06 AM  1000     18385    6.00   17.00    0.00    0.00   23.00     1  listener
10:22:07 AM  1000     18385    8.00   20.00    0.00    0.00   28.00     1  listener
10:22:08 AM  1000     18385    7.00   20.00    0.00    0.00   27.00     5  listener
10:22:09 AM  1000     18385    8.00   18.00    0.00    0.00   26.00     3  listener
10:22:10 AM  1000     18385    7.00   18.00    0.00    0.00   25.00     3  listener
10:22:11 AM  1000     18385    7.00   18.00    0.00    0.00   25.00     3  listener
10:22:12 AM  1000     18385    7.00   17.00    0.00    0.00   24.00     3  listener
10:22:13 AM  1000     18385    7.00   18.00    0.00    0.00   25.00    10  listener
10:22:14 AM  1000     18385    6.00   18.00    0.00    0.00   24.00     5  listener
10:22:15 AM  1000     18385    7.00   19.00    0.00    0.00   26.00     5  listener
10:22:16 AM  1000     18385    7.00   18.00    0.00    0.00   25.00     3  listener
10:22:17 AM  1000     18385    8.00   19.00    0.00    0.00   27.00     2  listener
10:22:18 AM  1000     18385    7.00   18.00    0.00    0.00   25.00    13  listener
10:22:19 AM  1000     18385    7.00   18.00    0.00    0.00   25.00     6  listener
10:22:20 AM  1000     18385    7.00   17.00    0.00    0.00   24.00    12  listener
10:22:21 AM  1000     18385    8.00   18.00    0.00    0.00   26.00    12  listener
10:22:22 AM  1000     18385    7.00   18.00    0.00    0.00   25.00    12  listener
10:22:23 AM  1000     18385    7.00   17.00    0.00    0.00   24.00    12  listener
10:22:24 AM  1000     18385    7.00   16.00    0.00    0.00   23.00     5  listener
10:22:25 AM  1000     18385    7.00   17.00    0.00    0.00   24.00    12  listener
10:22:26 AM  1000     18385    7.00   18.00    0.00    0.00   25.00    12  listener
10:22:27 AM  1000     18385    7.00   17.00    0.00    0.00   24.00    12  listener
10:22:28 AM  1000     18385    7.00   17.00    0.00    0.00   24.00    12  listener
10:22:29 AM  1000     18385    8.00   18.00    0.00    0.00   26.00    12  listener
Average:     1000     18385    6.70   18.17    0.00    0.00   24.87     -  listener
