Linux 6.5.0-44-generic (npc2408016) 	06/17/2025 	_x86_64_	(22 CPU)

10:28:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:47 AM  1000     19611    4.00    1.00    0.00    0.00    5.00     5  talker
10:28:47 AM  1000     19613    6.00    0.00    0.00    0.00    6.00    14  talker

10:28:47 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:48 AM  1000     19597    1.00    5.00    0.00    0.00    6.00    14  talker
10:28:48 AM  1000     19599    1.00    5.00    0.00    0.00    6.00     6  talker
10:28:48 AM  1000     19601    0.00    6.00    0.00    0.00    6.00     5  talker
10:28:48 AM  1000     19603    3.00    3.00    0.00    0.00    6.00    10  talker
10:28:48 AM  1000     19605    4.00    2.00    0.00    0.00    6.00    16  talker
10:28:48 AM  1000     19607    5.00    2.00    0.00    0.00    7.00     2  talker
10:28:48 AM  1000     19609    3.00    2.00    0.00    0.00    5.00     8  talker
10:28:48 AM  1000     19611    1.00    4.00    0.00    0.00    5.00     3  talker
10:28:48 AM  1000     19613    6.00    0.00    0.00    0.00    6.00     6  talker

10:28:48 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:49 AM  1000     19597    2.00    4.00    0.00    0.00    6.00     0  talker
10:28:49 AM  1000     19599    3.00    4.00    0.00    0.00    7.00     3  talker
10:28:49 AM  1000     19601    1.00    5.00    0.00    0.00    6.00    14  talker
10:28:49 AM  1000     19603    2.00    3.00    0.00    0.00    5.00     2  talker
10:28:49 AM  1000     19605    4.00    2.00    0.00    0.00    6.00     8  talker
10:28:49 AM  1000     19607    3.00    4.00    0.00    0.00    7.00    10  talker
10:28:49 AM  1000     19609    4.00    3.00    0.00    0.00    7.00    17  talker
10:28:49 AM  1000     19611    4.00    2.00    0.00    0.00    6.00     3  talker
10:28:49 AM  1000     19613    5.00    0.00    0.00    0.00    5.00    10  talker

10:28:49 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:50 AM  1000     19597    3.00    3.00    0.00    0.00    6.00    10  talker
10:28:50 AM  1000     19599    4.00    4.00    0.00    0.00    8.00    16  talker
10:28:50 AM  1000     19601    2.00    5.00    0.00    0.00    7.00    16  talker
10:28:50 AM  1000     19603    1.00    5.00    0.00    0.00    6.00    11  talker
10:28:50 AM  1000     19605    4.00    2.00    0.00    0.00    6.00     7  talker
10:28:50 AM  1000     19607    0.00    7.00    0.00    0.00    7.00    15  talker
10:28:50 AM  1000     19609    4.00    2.00    0.00    0.00    6.00    11  talker
10:28:50 AM  1000     19611    5.00    1.00    0.00    0.00    6.00     6  talker
10:28:50 AM  1000     19613    6.00    0.00    0.00    0.00    6.00    12  talker

10:28:50 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:51 AM  1000     19597    2.00    4.00    0.00    0.00    6.00     9  talker
10:28:51 AM  1000     19599    3.00    4.00    0.00    0.00    7.00     8  talker
10:28:51 AM  1000     19601    3.00    4.00    0.00    0.00    7.00     7  talker
10:28:51 AM  1000     19603    1.00    4.00    0.00    0.00    5.00     2  talker
10:28:51 AM  1000     19605    4.00    2.00    0.00    0.00    6.00    13  talker
10:28:51 AM  1000     19607    4.00    3.00    0.00    0.00    7.00    12  talker
10:28:51 AM  1000     19609    4.00    2.00    0.00    0.00    6.00     8  talker
10:28:51 AM  1000     19611    0.00    6.00    0.00    0.00    6.00     8  talker
10:28:51 AM  1000     19613    6.00    0.00    0.00    0.00    6.00    17  talker

10:28:51 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:52 AM  1000     19597    5.00    1.00    0.00    0.00    6.00    13  talker
10:28:52 AM  1000     19599    3.00    3.00    0.00    0.00    6.00     2  talker
10:28:52 AM  1000     19601    0.00    6.00    0.00    0.00    6.00    10  talker
10:28:52 AM  1000     19603    0.00    5.00    0.00    0.00    5.00    12  talker
10:28:52 AM  1000     19605    4.00    2.00    0.00    0.00    6.00    13  talker
