Linux 6.5.0-44-generic (npc2408016) 	06/25/2025 	_x86_64_	(22 CPU)

08:36:03 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:36:04 AM  1000      7872   29.00   10.00    0.00    0.00   39.00    18  talker
08:36:05 AM  1000      7872   27.00   12.00    0.00    0.00   39.00     5  talker
08:36:06 AM  1000      7872   27.00   13.00    0.00    0.00   40.00     5  talker
08:36:07 AM  1000      7872   28.00   12.00    0.00    0.00   40.00     2  talker
08:36:08 AM  1000      7872   31.00    9.00    0.00    0.00   40.00     6  talker
08:36:09 AM  1000      7872   29.00   10.00    0.00    0.00   39.00    13  talker
08:36:10 AM  1000      7872   29.00   10.00    0.00    0.00   39.00    14  talker
08:36:11 AM  1000      7872   32.00    9.00    0.00    0.00   41.00    17  talker
08:36:12 AM  1000      7872   32.00    8.00    0.00    0.00   40.00     4  talker
08:36:13 AM  1000      7872   26.00   12.00    0.00    0.00   38.00     3  talker
08:36:14 AM  1000      7872   25.00   15.00    0.00    0.00   40.00     1  talker
08:36:15 AM  1000      7872   26.00   13.00    0.00    0.00   39.00     8  talker
08:36:16 AM  1000      7872   25.00   15.00    0.00    0.00   40.00     5  talker
08:36:17 AM  1000      7872   30.00    9.00    0.00    0.00   39.00     6  talker
08:36:18 AM  1000      7872   30.00   12.00    0.00    0.00   42.00     3  talker
08:36:19 AM  1000      7872   27.00   11.00    0.00    0.00   38.00    10  talker
08:36:20 AM  1000      7872   28.00   12.00    0.00    0.00   40.00     9  talker
08:36:21 AM  1000      7872   29.00    9.00    0.00    0.00   38.00     8  talker
08:36:22 AM  1000      7872   28.00   10.00    0.00    0.00   38.00    12  talker
08:36:23 AM  1000      7872   30.00   12.00    0.00    0.00   42.00    13  talker
08:36:24 AM  1000      7872   20.00   19.00    0.00    0.00   39.00     1  talker
08:36:25 AM  1000      7872   30.00    9.00    0.00    0.00   39.00     3  talker
08:36:26 AM  1000      7872   28.00   13.00    0.00    0.00   41.00     6  talker
08:36:27 AM  1000      7872   27.00   10.00    0.00    0.00   37.00    15  talker
08:36:28 AM  1000      7872   29.00    9.00    0.00    0.00   38.00    10  talker
08:36:29 AM  1000      7872   27.00   13.00    0.00    0.00   40.00    13  talker
08:36:30 AM  1000      7872   28.00   12.00    0.00    0.00   40.00    13  talker
08:36:31 AM  1000      7872   22.00   17.00    0.00    0.00   39.00     8  talker
08:36:32 AM  1000      7872   25.00   13.00    0.00    0.00   38.00    15  talker
08:36:33 AM  1000      7872   31.00    8.00    0.00    0.00   39.00    13  talker
08:36:34 AM  1000      7872   26.00   13.00    0.00    0.00   39.00     6  talker
08:36:35 AM  1000      7872   27.00   11.00    0.00    0.00   38.00    12  talker
08:36:36 AM  1000      7872   29.00   10.00    0.00    0.00   39.00     2  talker
08:36:37 AM  1000      7872   25.00   15.00    0.00    0.00   40.00    14  talker
08:36:38 AM  1000      7872   26.00   13.00    0.00    0.00   39.00     5  talker
08:36:39 AM  1000      7872   24.00   15.00    0.00    0.00   39.00    12  talker
08:36:40 AM  1000      7872   24.00   15.00    0.00    0.00   39.00     8  talker
08:36:41 AM  1000      7872   29.00   10.00    0.00    0.00   39.00     6  talker
08:36:42 AM  1000      7872   24.00   15.00    0.00    0.00   39.00     3  talker
08:36:43 AM  1000      7872   24.00   15.00    0.00    0.00   39.00    14  talker
08:36:44 AM  1000      7872   30.00    9.00    0.00    0.00   39.00     3  talker
08:36:45 AM  1000      7872   24.00   13.00    0.00    0.00   37.00     5  talker
08:36:46 AM  1000      7872   24.00   15.00    0.00    0.00   39.00     6  talker
08:36:47 AM  1000      7872   21.00   17.00    0.00    0.00   38.00     1  talker
08:36:48 AM  1000      7872   25.00   14.00    0.00    0.00   39.00     6  talker
08:36:49 AM  1000      7872   23.00   17.00    0.00    0.00   40.00     6  talker
08:36:50 AM  1000      7872   27.00   11.00    0.00    0.00   38.00     8  talker
08:36:51 AM  1000      7872   30.00   10.00    0.00    0.00   40.00     5  talker
08:36:52 AM  1000      7872   22.00   17.00    0.00    0.00   39.00    13  talker
08:36:53 AM  1000      7872   26.00   12.00    0.00    0.00   38.00    14  talker
08:36:54 AM  1000      7872   28.00   11.00    0.00    0.00   39.00     6  talker
08:36:55 AM  1000      7872   25.00   14.00    0.00    0.00   39.00     4  talker
08:36:56 AM  1000      7872   26.00   13.00    0.00    0.00   39.00     4  talker
08:36:57 AM  1000      7872   30.00    9.00    0.00    0.00   39.00     5  talker
08:36:58 AM  1000      7872   23.00   15.00    0.00    0.00   38.00     5  talker
08:36:59 AM  1000      7872   24.00   15.00    0.00    0.00   39.00     5  talker
08:37:00 AM  1000      7872   27.00   13.00    0.00    0.00   40.00    15  talker
08:37:01 AM  1000      7872   28.00   10.00    0.00    0.00   38.00     3  talker
08:37:02 AM  1000      7872   26.00   13.00    0.00    0.00   39.00    12  talker
08:37:03 AM  1000      7872   24.00   16.00    0.00    0.00   40.00     8  talker
Average:     1000      7872   26.77   12.37    0.00    0.00   39.13     -  talker
