Linux 6.5.0-44-generic (npc2408016) 	06/24/2025 	_x86_64_	(22 CPU)

09:42:50 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:51 AM  1000     21140    2.00    2.00    0.00    0.00    4.00    15  talker
09:42:52 AM  1000     21140    2.00    1.00    0.00    0.00    3.00    16  talker
09:42:53 AM  1000     21140    1.00    3.00    0.00    0.00    4.00    18  talker
09:42:54 AM  1000     21140    1.00    1.00    0.00    0.00    2.00    10  talker
09:42:55 AM  1000     21140    1.00    3.00    0.00    0.00    4.00    15  talker
09:42:56 AM  1000     21140    1.00    2.00    0.00    0.00    3.00    15  talker
09:42:57 AM  1000     21140    1.00    1.00    0.00    0.00    2.00    15  talker
09:42:58 AM  1000     21140    2.00    1.00    0.00    0.00    3.00    15  talker
09:42:59 AM  1000     21140    1.00    1.00    0.00    0.00    2.00    15  talker
09:43:00 AM  1000     21140    2.00    1.00    0.00    0.00    3.00    15  talker
09:43:01 AM  1000     21140    1.00    1.00    0.00    0.00    2.00    16  talker
09:43:02 AM  1000     21140    2.00    1.00    0.00    0.00    3.00    16  talker
09:43:03 AM  1000     21140    1.00    1.00    0.00    0.00    2.00    17  talker
09:43:04 AM  1000     21140    1.00    1.00    0.00    0.00    2.00     0  talker
09:43:05 AM  1000     21140    2.00    1.00    0.00    0.00    3.00     0  talker
09:43:06 AM  1000     21140    1.00    1.00    0.00    0.00    2.00     0  talker
09:43:07 AM  1000     21140    1.00    1.00    0.00    0.00    2.00    17  talker
09:43:08 AM  1000     21140    2.00    1.00    0.00    0.00    3.00    17  talker
09:43:09 AM  1000     21140    1.00    1.00    0.00    0.00    2.00    19  talker
09:43:10 AM  1000     21140    3.00    0.00    0.00    0.00    3.00    19  talker
09:43:11 AM  1000     21140    0.00    2.00    0.00    0.00    2.00     0  talker
09:43:12 AM  1000     21140    2.00    1.00    0.00    0.00    3.00     0  talker
09:43:13 AM  1000     21140    2.00    1.00    0.00    0.00    3.00    13  talker
09:43:14 AM  1000     21140    2.00    1.00    0.00    0.00    3.00    16  talker
09:43:15 AM  1000     21140    2.00    1.00    0.00    0.00    3.00    16  talker
09:43:16 AM  1000     21140    1.00    1.00    0.00    0.00    2.00    11  talker
09:43:17 AM  1000     21140    2.00    2.00    0.00    0.00    4.00    11  talker
09:43:18 AM  1000     21140    1.00    1.00    0.00    0.00    2.00    11  talker
09:43:19 AM  1000     21140    2.00    0.00    0.00    0.00    2.00    11  talker
09:43:20 AM  1000     21140    2.00    1.00    0.00    0.00    3.00    18  talker
09:43:21 AM  1000     21140    1.00    1.00    0.00    0.00    2.00     0  talker
09:43:22 AM  1000     21140    2.00    1.00    0.00    0.00    3.00     0  talker
09:43:23 AM  1000     21140    1.00    1.00    0.00    0.00    2.00     0  talker
09:43:24 AM  1000     21140    1.00    1.00    0.00    0.00    2.00     3  talker
09:43:25 AM  1000     21140    2.00    1.00    0.00    0.00    3.00     0  talker
09:43:26 AM  1000     21140    1.00    1.00    0.00    0.00    2.00    17  talker
09:43:27 AM  1000     21140    2.00    1.00    0.00    0.00    3.00    17  talker
09:43:28 AM  1000     21140    2.00    1.00    0.00    0.00    3.00    17  talker
09:43:29 AM  1000     21140    1.00    1.00    0.00    0.00    2.00    17  talker
09:43:30 AM  1000     21140    1.00    1.00    0.00    0.00    2.00    17  talker
09:43:31 AM  1000     21140    3.00    0.00    0.00    0.00    3.00     0  talker
09:43:32 AM  1000     21140    2.00    1.00    0.00    0.00    3.00     8  talker
09:43:33 AM  1000     21140    1.00    1.00    0.00    0.00    2.00     0  talker
09:43:34 AM  1000     21140    2.00    0.00    0.00    0.00    2.00     8  talker
09:43:35 AM  1000     21140    3.00    1.00    0.00    0.00    4.00     6  talker
09:43:36 AM  1000     21140    1.00    2.00    0.00    0.00    3.00     1  talker
09:43:37 AM  1000     21140    1.00    1.00    0.00    0.00    2.00     5  talker
09:43:38 AM  1000     21140    2.00    0.00    0.00    0.00    2.00     5  talker
09:43:39 AM  1000     21140    3.00    1.00    0.00    0.00    4.00     5  talker
09:43:40 AM  1000     21140    1.00    1.00    0.00    0.00    2.00     7  talker
09:43:41 AM  1000     21140    3.00    0.00    0.00    0.00    3.00     7  talker
09:43:42 AM  1000     21140    2.00    1.00    0.00    0.00    3.00     7  talker
09:43:43 AM  1000     21140    2.00    1.00    0.00    0.00    3.00     7  talker
09:43:44 AM  1000     21140    2.00    0.00    0.00    0.00    2.00     7  talker
09:43:45 AM  1000     21140    2.00    1.00    0.00    0.00    3.00     7  talker
09:43:46 AM  1000     21140    2.00    1.00    0.00    0.00    3.00     7  talker
09:43:47 AM  1000     21140    1.00    1.00    0.00    0.00    2.00     7  talker
09:43:48 AM  1000     21140    3.00    0.00    0.00    0.00    3.00     7  talker
09:43:49 AM  1000     21140    2.00    1.00    0.00    0.00    3.00     7  talker
09:43:50 AM  1000     21140    1.00    1.00    0.00    0.00    2.00     7  talker
Average:     1000     21140    1.63    1.02    0.00    0.00    2.65     -  talker
